name,price,price_discount,url,rating,review,seller,seller_rating,shipping_fee,size,weight,category_level1,category_level2,category_level3,local_overseas
Fancyqube mayat anak kucing Wanita - Hitam,70000.0,35000.0,http://www.lazada.co.id/fancyqube-mayat-anak-kucing-wanita-hitam-984792.html?ff=1&mp=1&rs=8634,5.0,2,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube 1 pasang wanita elegan temperamen Crown Swan 925 Perak
giwang anting-anting perhiasan sekerat",76000.0,38000.0,http://www.lazada.co.id/fancyqube-1-pasang-wanita-elegan-temperamen-crown-swan-925-perakgiwang-anting-anting-perhiasan-sekerat-984799.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,Lazada Deals,,,overseas
Fancyqube hal 925 Silver Chain - Silver,76000.0,38000.0,http://www.lazada.co.id/fancyqube-hal-925-silver-chain-silver-984531.html?ff=1&mp=1&rs=8634,5.0,2,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"925 Sterling Perak sebuah mawar valentine hadiah Pembukaan Beberapa
diatur sekitar Perak",72000.0,36000.0,http://www.lazada.co.id/925-sterling-perak-sebuah-mawar-valentine-hadiah-pembukaan-beberapadiatur-sekitar-perak-984837.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Luxury Unisex Digital Led Bracelet Sport Watche Wristwatch Couples
Table Ladies Black",314000.0,157000.0,http://www.lazada.co.id/luxury-unisex-digital-led-bracelet-sport-watche-wristwatch-couplestable-ladies-black-1045549.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,Lazada Deals,Watches for Couple,,overseas
"Fancyqube Lady 925 perak liontin kalung bulat berongga berisi
hadiah rantai perak",80000.0,40000.0,http://www.lazada.co.id/fancyqube-lady-925-perak-liontin-kalung-bulat-berongga-berisihadiah-rantai-perak-983777.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
Fancyqube Kempot Cinta Hati-Berbentuk Kristal Gelang Emas,76000.0,38000.0,http://www.lazada.co.id/fancyqube-kempot-cinta-hati-berbentuk-kristal-gelang-emas-1045486.html?ff=1&mp=1&rs=8634,5.0,4,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube Steampunk Pria wanita retro circle kacamata hitam logam
warna 02 Hitam",234000.0,117000.0,http://www.lazada.co.id/fancyqube-steampunk-pria-wanita-retro-circle-kacamata-hitam-logamwarna-02-hitam-1046538.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Kacamata,Sunglasses,overseas
Fancyqube Jalin Kulit Gelang Borgol Hitam,70000.0,35000.0,http://www.lazada.co.id/fancyqube-jalin-kulit-gelang-borgol-hitam-1046008.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Panas Penjualan Fancyqube Unisex Kacamata Vintage Retro Putaran
Kucing Mata Kacamata Hitam Putih",194000.0,97000.0,http://www.lazada.co.id/panas-penjualan-fancyqube-unisex-kacamata-vintage-retro-putarankucing-mata-kacamata-hitam-putih-1046344.html?ff=1&mp=1&rs=8634,5.0,2,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Kacamata,Sunglasses,overseas
"Fancyqube Steampunk Pria wanita retro kacamata hitam logam warna
lingkaran 04 Perunggu",246000.0,123000.0,http://www.lazada.co.id/fancyqube-steampunk-pria-wanita-retro-kacamata-hitam-logam-warnalingkaran-04-perunggu-1046540.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Kacamata,Sunglasses,overseas
"Fancyqube wastafel pembersih lantai kamar mandi saluran air got
kapal keruk kait rumah alat ajaib - ต่าง ประเทศ",70000.0,35000.0,http://www.lazada.co.id/fancyqube-wastafel-pembersih-lantai-kamar-mandi-saluran-air-gotkapal-keruk-kait-rumah-alat-ajaib-15033178.html?ff=1&mp=1&rs=8634,,,Fancyqube Fashion,4.6,0,,,Lazada Deals,Birthday Bundles,,overseas
"Fancyqube Womens Handmade Earrings Goose Feather Dangle White Polka
Dot Navy Blue",64000.0,32000.0,http://www.lazada.co.id/fancyqube-womens-handmade-earrings-goose-feather-dangle-white-polkadot-navy-blue-1107254.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube Hot Fashion baru 10 buah tali elastis rambut Band cincin
wanita pemegang ekor kuda hitam",52000.0,26000.0,http://www.lazada.co.id/fancyqube-hot-fashion-baru-10-buah-tali-elastis-rambut-band-cincinwanita-pemegang-ekor-kuda-hitam-1046656.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,Fashion,Fashion Wanita,Aksesoris,overseas
"Fancyqube Hot Chic 925 Sterling Silver Women Lady Opening
Adjustable Fox Finger Ring Gift Silver",70000.0,35000.0,http://www.lazada.co.id/fancyqube-hot-chic-925-sterling-silver-women-lady-openingadjustable-fox-finger-ring-gift-silver-1046637.html?ff=1&mp=1&rs=8634,5.0,3,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube Rhinestone Dolphin Love Pendant Necklace Jewelry Without
Chain Purple",62000.0,31000.0,http://www.lazada.co.id/fancyqube-rhinestone-dolphin-love-pendant-necklace-jewelry-withoutchain-purple-1513884.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube New Spring Womens Fashion Blouse Casual V-Neck Roll Up
Sleeve Chiffon Long Sleeve Shirt Top 4 Colors Drop Shipping
GWF-7000 Black",266000.0,133000.0,http://www.lazada.co.id/fancyqube-new-spring-womens-fashion-blouse-casual-v-neck-roll-upsleeve-chiffon-long-sleeve-shirt-top-4-colors-drop-shippinggwf-7000-black-1513658.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,Fashion,Fashion Wanita,Pakaian,overseas
"Fancyqube Fashion Women Crystal Silver Gold Plated Ear Clip Earring
Silver",72000.0,36000.0,http://www.lazada.co.id/fancyqube-fashion-women-crystal-silver-gold-plated-ear-clip-earringsilver-1513978.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
Fancyqube Men's Polarized Sunglasses Aluminum Magnesium (Black),310000.0,155000.0,http://www.lazada.co.id/fancyqube-mens-polarized-sunglasses-aluminum-magnesium-black-1924472.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,15x6.5x2,0.038,"Jam Tangan, Kacamata, dan Perhiasan",Kacamata,Sunglasses,overseas
"Fancyqube 1 Buah Batu Sumbu Salib Rumbai Rantai Dingin Membungkus
Klip Anting-Anting Tindik Telinga Hitam",76000.0,38000.0,http://www.lazada.co.id/fancyqube-1-buah-batu-sumbu-salib-rumbai-rantai-dingin-membungkusklip-anting-anting-tindik-telinga-hitam-1107425.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube Fashion Women Casual Crew Neck Long Sleeve Floral
Stitching Dresses Without Velvet Plus Size Drop Shipping WF-8371
Blue",346000.0,173000.0,http://www.lazada.co.id/fancyqube-fashion-women-casual-crew-neck-long-sleeve-floralstitching-dresses-without-velvet-plus-size-drop-shipping-wf-8371blue-1289685.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,Fashion,Fashion Wanita,Pakaian,overseas
Fancyqube Kacamata Hitam Kacamata Malam Visi Mengendarai Kuda Hitam,96000.0,48000.0,http://www.lazada.co.id/fancyqube-kacamata-hitam-kacamata-malam-visi-mengendarai-kuda-hitam-1514206.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Kacamata,Sunglasses,overseas
"Fancyqube Model Eropa Dan Amerika Film Gaya Permainan Takhta Sama
Kalung Dengan Rantai Warna Silver",74000.0,37000.0,http://www.lazada.co.id/fancyqube-model-eropa-dan-amerika-film-gaya-permainan-takhta-samakalung-dengan-rantai-warna-silver-1531047.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube Women's Cute Cartoon Long-eared Totoro Plush Small Coin
Purse Wallet Case Bag Grey",72000.0,36000.0,http://www.lazada.co.id/fancyqube-womens-cute-cartoon-long-eared-totoro-plush-small-coinpurse-wallet-case-bag-grey-1531005.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,11x10x2,0.017,Fashion,Fashion Wanita,,overseas
"Fancyqube Fashion adapula baseball cap Topi Musim Panas kasual
olahraga luar ruangan dapat disesuaikan dengan topi Drop pengiriman
surat Snapback HT-0136 Abu-abu - Internasional",300000.0,150000.0,http://www.lazada.co.id/fancyqube-fashion-adapula-baseball-cap-topi-musim-panas-kasualolahraga-luar-ruangan-dapat-disesuaikan-dengan-topi-drop-pengirimansurat-snapback-ht-0136-abu-abu-internasional-1531044.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,18x8x3,0.11,Fashion,Fashion Wanita,Aksesoris,overseas
"Fancyqube wanita korea aksesoris rambut pengantin berlian kelas
atas piring memasukkan steker sisir Rambut sisir krem -
Internasional",100000.0,50000.0,http://www.lazada.co.id/fancyqube-wanita-korea-aksesoris-rambut-pengantin-berlian-kelasatas-piring-memasukkan-steker-sisir-rambut-sisir-krem-internasional-1531251.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,Fashion,Fashion Wanita,Aksesoris,overseas
Fancyqube Simpul Nol Tas Kupu-Kupu(Hijau),164000.0,82000.0,http://www.lazada.co.id/fancyqube-simpul-nol-tas-kupu-kupuhijau-2153792.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,10.5x8.5x2.5,0.075,Tas & Travel,Tas Wanita,Dompet & Aksesori Wanita,overseas
Fancyqube Tahan Air Lem Bulu Mata Merah,62000.0,31000.0,http://www.lazada.co.id/fancyqube-tahan-air-lem-bulu-mata-merah-1046982.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,5.7x1.3x1.2,0.01,Kesehatan & Kecantikan,Makeup,Perawatan Kuku,overseas
Fancyqube Twig Bird Wall Sticker Black,170000.0,85000.0,http://www.lazada.co.id/fancyqube-twig-bird-wall-sticker-black-1047150.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,"Sheet size:35 x 60cm,Finish size:44 x 60cm",0.08,Furnitur & Dekorasi,Dekorasi Rumah,Stiker Dinding,overseas
Foundation Flawless Powder Smooth 02 Multicolor,74000.0,37000.0,http://www.lazada.co.id/foundation-flawless-powder-smooth-02-multicolor-1290890.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,60*40mm,0.013,Kesehatan & Kecantikan,Makeup,Aksesoris Makeup,overseas
Foundation Sponge Flawless Smooth 01 Multicolor,74000.0,37000.0,http://www.lazada.co.id/foundation-sponge-flawless-smooth-01-multicolor-1290861.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,Size:60*40mm,0.013,Kesehatan & Kecantikan,Makeup,Aksesoris Makeup,overseas
Fancyqube Fashion Removable Birds Branch Wall Stickers Black,92000.0,46000.0,http://www.lazada.co.id/fancyqube-fashion-removable-birds-branch-wall-stickers-black-1512841.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,7 x 3 x 2,0.5,Promo Spesial,Best Deals,Top Deals Keluarga,overseas
Fancyqube Diamond Earrings Gold,76000.0,38000.0,http://www.lazada.co.id/fancyqube-diamond-earrings-gold-5164039.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,7 x 3 x 2,0.02,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube Exaggerate Puncture Animal Dinosaur Pterosaurs Stud
Earring Black",66000.0,33000.0,http://www.lazada.co.id/fancyqube-exaggerate-puncture-animal-dinosaur-pterosaurs-studearring-black-5164009.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,3.5 x 2 x 1,0.01,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube Alkitab Salib Berbentuk Pasangan Pria Kalung Stainless
Steel Biru",72000.0,36000.0,http://www.lazada.co.id/fancyqube-alkitab-salib-berbentuk-pasangan-pria-kalung-stainlesssteel-biru-5370293.html?ff=1&mp=1&rs=8634,5.0,2,Fancyqube Fashion,4.6,0,,0.015,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Pria,overseas
Fancyqube Watches Fashion Movement Ladies Watch White,166000.0,83000.0,http://www.lazada.co.id/fancyqube-watches-fashion-movement-ladies-watch-white-4813600.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,24 x 3.8 x 2,0.049,"Jam Tangan, Kacamata, dan Perhiasan",Jam Tangan,Jam Tangan Wanita,overseas
Fancyqube Baja Tahan Karat Kalung Salib Biru,80000.0,40000.0,http://www.lazada.co.id/fancyqube-baja-tahan-karat-kalung-salib-biru-5724959.html?ff=1&mp=1&rs=8634,5.0,2,Fancyqube Fashion,4.6,0,6x4.4x2,0.02,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube Fashion Musical Symbol Ring Copper Plating White K Ring
Silver",80000.0,40000.0,http://www.lazada.co.id/fancyqube-fashion-musical-symbol-ring-copper-plating-white-k-ringsilver-8713966.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,,,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
Fancyqube Catatan Musik Berbentuk Gelang Perak Berlapis,80000.0,40000.0,http://www.lazada.co.id/fancyqube-catatan-musik-berbentuk-gelang-perak-berlapis-6208987.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,20x1.4x1,0.02,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube perempuan Desi Kecil Kuning gelang bunga S925 Perak
berlapis rantai gelang - Perak",92000.0,46000.0,http://www.lazada.co.id/fancyqube-perempuan-desi-kecil-kuning-gelang-bunga-s925-perakberlapis-rantai-gelang-perak-9249521.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,,,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
Mimpi Cinta Hati Fancyqube Kalung Putih,92000.0,46000.0,http://www.lazada.co.id/mimpi-cinta-hati-fancyqube-kalung-putih-5370200.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,10x10x10,0.007,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube Ladies High Quality Luxury Diamond Bracelet Buckle Alloy
Chain Bangle Gold",98000.0,49000.0,http://www.lazada.co.id/fancyqube-ladies-high-quality-luxury-diamond-bracelet-buckle-alloychain-bangle-gold-9239782.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,,,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Wanita Fancyqube S925 Perak Sky Rainbow Kristal cincin diamond
cincin berwarna-warna Cinta",80000.0,40000.0,http://www.lazada.co.id/wanita-fancyqube-s925-perak-sky-rainbow-kristal-cincin-diamondcincin-berwarna-warna-cinta-8719303.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,,,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube Wanita Kualitas Mayat Berlian Emas Perak Plating Tembaga
Tinggi Mayat",80000.0,40000.0,http://www.lazada.co.id/fancyqube-wanita-kualitas-mayat-berlian-emas-perak-plating-tembagatinggi-mayat-8716547.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,,,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube Gaya Rakyat Ukiran Pola Bunga Gelang Lebar Tengah Cembung
Membuka Rantai Gelang Perak",88000.0,44000.0,http://www.lazada.co.id/fancyqube-gaya-rakyat-ukiran-pola-bunga-gelang-lebar-tengah-cembungmembuka-rantai-gelang-perak-9238492.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,,,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
Burung Hantu Diamond Fancyqube Gelang Paduan Pesona Gelang Emas,74000.0,37000.0,http://www.lazada.co.id/burung-hantu-diamond-fancyqube-gelang-paduan-pesona-gelang-emas-9250832.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,,,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube chic Jewelry set women's fashion white crystal ball drop
earrings necklace pendant shamballa set for women - intl",82000.0,41000.0,http://www.lazada.co.id/fancyqube-chic-jewelry-set-womens-fashion-white-crystal-ball-dropearrings-necklace-pendant-shamballa-set-for-women-intl-15839864.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,Not Specified,,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
Kacamata Hitam Pria Fancyqube Polarizer Abu-Abu,374000.0,187000.0,http://www.lazada.co.id/kacamata-hitam-pria-fancyqube-polarizer-abu-abu-2343304.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.042,"Jam Tangan, Kacamata, dan Perhiasan",Kacamata,Sunglasses,overseas
"Fancyqube Kacamata Hitam Pria Wanita Olahraga Berkuda Warna
Matahari Kacamata Kacamata Olahraga Luar Ruangan Parkour Putih
Ruangan Merah Merkuri",88000.0,44000.0,http://www.lazada.co.id/fancyqube-kacamata-hitam-pria-wanita-olahraga-berkuda-warnamatahari-kacamata-kacamata-olahraga-luar-ruangan-parkour-putihruangan-merah-merkuri-1045386.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,"Frame about 19cm, nose width of about 1.8cm, frame height of about
4.5cm, the mirror width of about 6.2cm, Arm length is about 14cm",0.04,"Jam Tangan, Kacamata, dan Perhiasan",Kacamata,Sunglasses,overseas
Fancyqube Acacia Active Carbon Outdoor Mask (Red),174000.0,87000.0,http://www.lazada.co.id/fancyqube-acacia-active-carbon-outdoor-mask-red-2139336.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,13x30x2,0.047,Olahraga & Outdoor,Olahraga Rekreasi,Olahraga Sepeda,overseas
Fancyqube Warm Neck Face Mask Black,88000.0,44000.0,http://www.lazada.co.id/fancyqube-warm-neck-face-mask-black-2139235.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,54x28x2,0.04,Olahraga & Outdoor,Olahraga Rekreasi,Olahraga Sepeda,overseas
Kereta Mainan Gantung Fancyqube Benang,280000.0,140000.0,http://www.lazada.co.id/kereta-mainan-gantung-fancyqube-benang-6244148.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,20x4x2,0.127,Bayi & Balita,Perlengkapan Berkendara Bayi,Kereta Dorong Bayi,overseas
"Fancyqube 1 Pair Vintage Couple Wedding Forever Love Letters Design
Adjustable Opening Silver Plated Rings For Men And Women(White
14-16mm) - intl",90000.0,45000.0,http://www.lazada.co.id/fancyqube-1-pair-vintage-couple-wedding-forever-love-letters-designadjustable-opening-silver-plated-rings-for-men-and-womenwhite14-16mm-intl-17597337.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,14-16mm,,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube 3 pcs New Baby Flower Headband Chiffon hair band with
flower foot wrist BB-230 Yellow",88000.0,44000.0,http://www.lazada.co.id/fancyqube-3-pcs-new-baby-flower-headband-chiffon-hair-band-withflower-foot-wrist-bb-230-yellow-3143858.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,11 x 5.5 x 2.16,0.02,Fashion,Fashion Anak Perempuan,Aksesoris Anak Perempuan,overseas
Alchemist Saku Unisex Perhiasan (Perak),374000.0,187000.0,http://www.lazada.co.id/alchemist-saku-unisex-perhiasan-perak-1816817.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,50 x 5.5 x 3.5,0.22,"Jam Tangan, Kacamata, dan Perhiasan",Jam Tangan,Jam Tangan Wanita,overseas
Jenewa Bercahaya Memimpin Perhiasan (Putih),230000.0,115000.0,http://www.lazada.co.id/jenewa-bercahaya-memimpin-perhiasan-putih-2343387.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,23 x 2 x 1,0.067,"Jam Tangan, Kacamata, dan Perhiasan",Jam Tangan,Jam Tangan Pria,overseas
OEM Fashionable bright diamond mesh belt line lady watch gold,194000.0,97000.0,http://www.lazada.co.id/oem-fashionable-bright-diamond-mesh-belt-line-lady-watch-gold-2343175.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,23 x 1.6 x 1,0.054,"Jam Tangan, Kacamata, dan Perhiasan",Jam Tangan,Jam Tangan Wanita,overseas
Fancyqube beku campuran Retro kalung 02,72000.0,36000.0,http://www.lazada.co.id/fancyqube-beku-campuran-retro-kalung-02-1816489.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,28 x 36 x 48,0.02,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
Women's Stylish Quartz Watch (Gold),188000.0,94000.0,http://www.lazada.co.id/womens-stylish-quartz-watch-gold-2343124.html?ff=1&mp=1&rs=8634,5.0,3,Fancyqube Fashion,4.6,0,18 x 1.8 x 1,0.056,"Jam Tangan, Kacamata, dan Perhiasan",Jam Tangan,Jam Tangan Wanita,overseas
"Fancyqube Jewelry Womens Crystal Angel Tears Drop Water Pendant
Necklace Purplepurple",66000.0,33000.0,http://www.lazada.co.id/fancyqube-jewelry-womens-crystal-angel-tears-drop-water-pendantnecklace-purplepurple-1107525.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Kepala Kuda Fancyqube Hewan Sekitar Untuk Wanita Cincin Berlian
Imitasi Dekoratif Dapat Disesuaikan Perak",64000.0,32000.0,http://www.lazada.co.id/kepala-kuda-fancyqube-hewan-sekitar-untuk-wanita-cincin-berlianimitasi-dekoratif-dapat-disesuaikan-perak-1513891.html?ff=1&mp=1&rs=8634,5.0,2,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube bola berongga kubik Zirconia paragraf pendek tanpa rantai
warna liontin perak",68000.0,34000.0,http://www.lazada.co.id/fancyqube-bola-berongga-kubik-zirconia-paragraf-pendek-tanpa-rantaiwarna-liontin-perak-5163854.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,7 x 3 x 2,0.005,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube Magnetic yang dapat melindungi tali tempurung lutut
olahraga urat daging dukungan braces bungkus - International",96000.0,48000.0,http://www.lazada.co.id/fancyqube-magnetic-yang-dapat-melindungi-tali-tempurung-lututolahraga-urat-daging-dukungan-braces-bungkus-international-14041205.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,,,Olahraga & Outdoor,Olahraga Tim,Sepak Bola,overseas
Fancyqube 1 pasang anting wanita Retro sayap malaikat berbulu putih,62000.0,31000.0,http://www.lazada.co.id/fancyqube-1-pasang-anting-wanita-retro-sayap-malaikat-berbulu-putih-5163827.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,11 x 3.8,0.01,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Fancyqube Fashion aksesoris perhiasan alam Batu adapula liontin
kalung kristal heksagonal dengan tali kulit 03",64000.0,32000.0,http://www.lazada.co.id/fancyqube-fashion-aksesoris-perhiasan-alam-batu-adapula-liontinkalung-kristal-heksagonal-dengan-tali-kulit-03-5163864.html?ff=1&mp=1&rs=8634,5.0,3,Fancyqube Fashion,4.6,0,7 x 3 x 2,0.01,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
Gelang kulit Fancyqube Hitam dan Coklat mengepang tali Coklat,66000.0,33000.0,http://www.lazada.co.id/gelang-kulit-fancyqube-hitam-dan-coklat-mengepang-tali-coklat-5370351.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6.5x1x1,0.008,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
Fancyqube Leather Interlaced Gelang - Putih - Hitam,64000.0,32000.0,http://www.lazada.co.id/fancyqube-leather-interlaced-gelang-putih-hitam-984748.html?ff=1&mp=1&rs=8634,5.0,1,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
"Kepribadian Multi Bintang Laut Samudra Fancyqube Kulit Kerang
Mutiara Pantai Rantai Gelang Aneka Warna",100000.0,50000.0,http://www.lazada.co.id/kepribadian-multi-bintang-laut-samudra-fancyqube-kulit-kerangmutiara-pantai-rantai-gelang-aneka-warna-1107482.html?ff=1&mp=1&rs=8634,5.0,2,Fancyqube Fashion,4.6,0,6 x 4 x 4,0.3,"Jam Tangan, Kacamata, dan Perhiasan",Perhiasan,Perhiasan Wanita,overseas
