ProductID,Username,Shopname,Category,Productname,Brand,Price,Soldcomplete,Stock,Images,QC,Status,Likes,DateCreated,DateUpdated,Country,SellerUserID,Soldtotal,ShopID,Subcategory,Condition,Level3subcategory,Displayedmaincategory,Crossborder,Userstatus,ctime,Itemrating,Attributesfilled,Idattributes,Valueattributes,ParentSKURefno,Pricebeforediscount,can_use_wholesale,Wholesaletier1,Wholesaletier2,Wholesaletier3,Wholesaletier4,Wholesaletier5,SKU,Specificcreatetime,Weight,Maxchannelsize,Minchannelsize,Dategenerated,Attributesavailable,grass_country,grass_date,(CAST(weight AS DOUBLE) / CAST(100000 AS DOUBLE))
111407365,fancyqube.my,FancyQube,Health & Beauty,Fancycube Sugar box high light stick,0,15.18000000,1,399,6,Passed,Seller Deleted,1,2016-12-21,2017-04-21,MY,7549821,1,7548528,Face Make Up,New with tags,Concealer,Health & Beauty,1,1,1482312661,,4,NULL,"[10351, 10352, 10353, 10354, 10355]",MU0016,0E-8,0,NULL,NULL,NULL,NULL,NULL,MU0016,2016-12-21 17:31:01,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.029
238798816,fancyqube.my,FancyQube,Women Clothes,Fancyqube Sequin Women Glitter Tank Coctail Party T-Shirt casulal tops,0,33.06000000,0,1800,6,Passed,Normal,0,2017-04-29,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1493434908,,3,NULL,"[9951, 9952, 9953]",W3359,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3359,2017-04-29 11:01:48,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
341694109,fancyqube.my,FancyQube,Men Clothes,Fancyqube TWENTY ONE PILOTS Men's Hoodie Sweat Shirt Casual Jacket Coat Top,0,33.00000000,3,997,6,Passed,Normal,5,2017-07-07,2017-07-07,MY,7549821,3,7548528,Men's Outerwear,New with tags,Hoodies,Men's Clothing,1,1,1499424722,4.5,4,NULL,"[10493, 10494, 10495, 10496]",M359,0E-8,0,NULL,NULL,NULL,NULL,NULL,M359,2017-07-07 18:52:02,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.49
300271058,fancyqube.my,FancyQube,Women Clothes,Fancyqube Women's Sexy Vest Tops Sleeveless Lace Up Casual Tank Top,0,12.99000000,4,796,8,Passed,Normal,21,2017-06-09,2017-06-30,MY,7549821,4,7548528,Tops,New with tags,Crop Tops,Women's Clothing,1,1,1496989973,5.0,3,NULL,"[9951, 9952, 9953]",W4238,0E-8,0,NULL,NULL,NULL,NULL,NULL,W4238,2017-06-09 14:32:53,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
180937252,fancyqube.my,FancyQube,Women Clothes,Fancyqube Women Sexy Off The Shoulder Dress Black,0,22.93000000,0,800,3,Passed,Normal,3,2017-03-16,2017-06-30,MY,7549821,0,7548528,Dresses,New with tags,Mini Dresses,Women's Clothing,1,1,1489650203,,0,NULL,"[9954, 9955, 9956, 9957, 9958]",W2665,0E-8,0,NULL,NULL,NULL,NULL,NULL,W2665,2017-03-16 15:43:23,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
286176161,fancyqube.my,FancyQube,Women Clothes,Korean Women's Casual Long Sleeve Blouse Sweet Leaves Print Button Shirts Tops,0,21.60000000,1,798,4,Passed,Normal,5,2017-05-31,2017-08-30,MY,7549821,2,7548528,Tops,New with tags,Blouse,Women's Clothing,1,1,1496226236,5.0,3,NULL,"[9951, 9952, 9953]",W3788,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3788,2017-05-31 18:23:56,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.2
215225655,fancyqube.my,FancyQube,Women Clothes,Fancyqube New Fingertip gyro Couple Short Sleeve Tshirt,0,18.37000000,0,1600,3,Passed,Normal,2,2017-04-11,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,Couple Wear,Women's Clothing,1,1,1491891497,,5,NULL,"[9951, 9952, 9953]",W3107,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3107,2017-04-11 14:18:17,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
254409990,fancyqube.my,FancyQube,Women Clothes,Fancyqube High Waist Flower Print Midi Skirt,0,31.14000000,0,2400,6,Passed,Normal,1,2017-05-10,2017-06-30,MY,7549821,0,7548528,Skirts,New with tags,Midi Skirts,Women's Clothing,1,1,1494416457,,5,NULL,"[9964, 9965, 9966, 9967, 9968]",W3557,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3557,2017-05-10 19:40:57,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
268179772,fancyqube.my,FancyQube,Men's Bags & Wallets,Fancyqube Korean Style Laptop Sport Travel Backpack Bag,0,35.00000000,0,200,2,Passed,Normal,3,2017-05-19,2017-05-31,MY,7549821,0,7548528,Men's Backpacks,New with tags,Backpack,Men's Bags & Wallets,1,1,1495193344,,3,NULL,"[10302, 10303, 10304]",BG0313,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0313,2017-05-19 19:29:04,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.3
246994017,fancyqube.my,FancyQube,Games,Fancyqube Mental Alloy Hand Spinner Fidget Toys Desk Focus EDC Hand Games,Fancyqube,17.89000000,0,2500,8,Passed,Normal,0,2017-05-05,2017-06-30,MY,7549821,0,7548528,Games & Collectibles,New with tags,Collectibles,Games Books & Hobbies,1,1,1493980170,,0,NULL,"[6038, 6040, 6041, 6057, 6042]",TOY1468,0E-8,0,NULL,NULL,NULL,NULL,NULL,TOY1468,2017-05-05 18:29:30,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
300221262,fancyqube.my,FancyQube,Women Clothes,Fancyqube Lace Dress Women Underwear  Sleepwear Princess Skirt,0,30.26000000,0,400,7,Passed,Normal,1,2017-06-09,2017-06-30,MY,7549821,0,7548528,Lingerie & Nightwear,New with tags,Nightwear,Women's Clothing,1,1,1496987823,,2,NULL,"[9978, 9979, 9980]",W3995,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3995,2017-06-09 13:57:03,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
231135789,fancyqube.my,FancyQube,Women Clothes,Sexy Off Shoulder Casual Blouse Summer Tops Beach T Shirt,0,25.68000000,0,800,3,Passed,Normal,1,2017-04-23,2017-07-31,MY,7549821,0,7548528,Tops,New with tags,Off Shoulder Tops,Women's Clothing,1,1,1492928960,,5,NULL,"[9951, 9952, 9953]",W3324,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3324,2017-04-23 14:29:20,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
455211530,fancyqube.my,FancyQube,Fashion Accessories,[Ready Stock]🍂S925 Silver Rose Gold Adjustable Rings Ladies Women Ring Leaves,Fancyqube,11.48000000,0,1600,4,Passed,Normal,1,2017-09-01,2017-09-01,MY,7549821,0,7548528,Jewellery,New with tags,Rings,Accessories,1,1,1504247167,,1,NULL,"[5931, 5932, 5938, 5934, 5939]",RG0984,26.10000000,0,NULL,NULL,NULL,NULL,NULL,RG0984,2017-09-01 14:26:07,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.01
341768330,fancyqube.my,FancyQube,Women Clothes,Fancyqube Fashion Loose Women Chiffon Blouse Sexy Long Sleeve Casual Shirt Top,0,25.60000000,0,1200,6,Passed,Normal,1,2017-07-07,2017-07-07,MY,7549821,0,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1499428066,,3,NULL,"[9951, 9952, 9953]",w2122,0E-8,0,NULL,NULL,NULL,NULL,NULL,w2122,2017-07-07 19:47:46,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
201642025,fancyqube.my,FancyQube,Women Clothes,Fancyqube Sequin Bowknot Harness Adjustable Vest Tank Top,0,25.40000000,0,200,2,Passed,Normal,2,2017-04-01,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,Tanks & Camisoles,Women's Clothing,1,1,1491023321,,5,NULL,"[9951, 9952]",W2906BK-SM,0E-8,0,NULL,NULL,NULL,NULL,NULL,W2906BK-SM,2017-04-01 13:08:41,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.07
304334587,fancyqube.my,FancyQube,Women's Bags,Fancyqube [Ready Stock] Ladies Fashion Handbag,0,50.01000000,1,199,4,Passed,Normal,3,2017-06-12,2017-06-30,MY,7549821,1,7548528,Handbags,New with tags,Others,Women's Bags & Purses,1,1,1497236420,5.0,1,NULL,"[8619, 8620, 8621, 8622, 8623]",BG0505,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0505,2017-06-12 11:00:20,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
455360838,fancyqube.my,FancyQube,Fashion Accessories,Fancyqube Magnetic Magnet Ear Stud Mens Womens Fake Earrings,Fancyqube,15.40000000,0,200,2,Passed,Normal,0,2017-09-01,2017-09-02,MY,7549821,0,7548528,Jewellery,New with tags,Earrings,Accessories,1,1,1504253306,,1,NULL,"[5931, 5932, 5933, 5934, 5936]",EAR-0267,0E-8,0,NULL,NULL,NULL,NULL,NULL,EAR-0267,2017-09-01 16:08:26,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.01
145079428,fancyqube.my,FancyQube,Men Clothes,Fancyqube Teen Wolf Stilinski 24 Hooded Sweater,Fancyqube,28.64000000,2,2398,3,Passed,Normal,12,2017-02-15,2017-06-30,MY,7549821,3,7548528,Men's Outerwear,New with tags,Hoodies,Men's Clothing,1,1,1487152096,,5,NULL,"[10493, 10494, 10495, 10496]",M378,0E-8,0,NULL,NULL,NULL,NULL,NULL,M378,2017-02-15 17:48:16,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.5
275457895,fancyqube.my,FancyQube,Women's Bags,Fancyqube Home Medical Emergency Survival First Aid Kit Bag,0,18.18000000,0,600,4,Passed,Normal,0,2017-05-24,2017-05-24,MY,7549821,0,7548528,Luggage & Travel,New with tags,Travel Totes & Duffels,Women's Bags & Purses,1,1,1495621379,,5,NULL,"[9669, 9670, 9671, 9672, 9673]",BG0326,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0326,2017-05-24 18:22:59,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
273019323,fancyqube.my,FancyQube,Women Clothes,Fancyqube O-neck Striped Tee Camo Army Green Tank Tops,0,21.50000000,2,798,2,Passed,Normal,2,2017-05-23,2017-06-30,MY,7549821,2,7548528,Tops,New with tags,Tanks & Camisoles,Women's Clothing,1,1,1495502952,5.0,2,NULL,"[9951, 9952]",W3728,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3728,2017-05-23 09:29:12,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.1
280540433,fancyqube.my,FancyQube,Health & Beauty,Fancyqube MISS ROSE 80 COLOR EYESHADOW,0,33.40000000,3,197,3,Passed,Normal,6,2017-05-27,2017-05-27,MY,7549821,3,7548528,Eye Make Up,New with tags,Eye Shadow,Health & Beauty,1,1,1495880365,4.5,3,NULL,"[10356, 10357, 10358, 10359]",MU1643,0E-8,0,NULL,NULL,NULL,NULL,NULL,MU1643,2017-05-27 18:19:25,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.1
99121973,fancyqube.my,FancyQube,Men Clothes,Fancycube Assassin's Creed Men's Hooded Zipper Sweater ,Fancycube,30.96000000,4,1596,6,Passed,Normal,13,2016-11-30,2017-06-30,MY,7549821,4,7548528,Men's Outerwear,New with tags,Hoodies,Men's Clothing,1,1,1480492960,5.0,5,NULL,"[10493, 10494, 10495, 10496]",M434,0E-8,0,NULL,NULL,NULL,NULL,NULL,M434,2016-11-30 16:02:40,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.2
244109617,fancyqube.my,FancyQube,Women Clothes,Fancyqube [READY STOK] Sexy Back cross Neck T-Shirt Top,0,18.59000000,0,4000,4,Passed,Normal,2,2017-05-03,2017-07-31,MY,7549821,0,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1493805526,,5,NULL,"[9951, 9952, 9953]",W3330,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3330,2017-05-03 17:58:46,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
254407724,fancyqube.my,FancyQube,Women Clothes,Fancyqube High Waist Flower Print Midi Skirt,0,31.14000000,1,0,6,Passed,Normal,3,2017-05-10,2017-08-07,MY,7549821,1,7548528,Skirts,New with tags,Midi Skirts,Women's Clothing,1,1,1494416347,,3,NULL,"[9964, 9965, 9966, 9967, 9968]",W3557,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3557,2017-05-10 19:39:07,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
103605143,fancyqube.my,FancyQube,Baby & Toys,Fancycube Multi-function Portable Folding Child Safety Seat ,Fancycube,73.84000000,0,600,6,NA,Seller Deleted,0,2016-12-08,2017-04-21,MY,7549821,0,7548528,Baby Gear,New with tags,Car Seats,Toys Kids & Babies,1,1,1481186779,,4,NULL,"[9808, 9809, 9810, 9811]",BB0377,0E-8,0,NULL,NULL,NULL,NULL,NULL,BB0377,2016-12-08 16:46:19,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.599
122481860,fancyqube.my,FancyQube,Others,Fancycube Wiredrawing Cigarette Case Dispenser ,0,18.57000000,0,200,5,Passed,Seller Deleted,0,2017-01-11,2017-04-21,MY,7549821,0,7548528,Electronic Cigarettes,New with tags,Tanks & Accessories,Everything Else,1,1,1484127239,,2,NULL,"[7703, 7704]",HG0649R,0E-8,0,NULL,NULL,NULL,NULL,NULL,HG0649R,2017-01-11 17:33:59,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.059
215225452,fancyqube.my,FancyQube,Women Clothes,Fancyqube Women Feather Print Irregular hem Tank Tops Vest,0,18.66000000,0,800,3,Passed,Normal,0,2017-04-11,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,Tanks & Camisoles,Women's Clothing,1,1,1491891490,,5,NULL,"[9951, 9952]",W3080,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3080,2017-04-11 14:18:10,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.1
232025303,fancyqube.my,FancyQube,Men Clothes,Fancyqube Donald Trump Putin Short Sleeve Shirt,Fancyqube,21.80000000,0,800,3,Passed,Normal,0,2017-04-24,2017-06-29,MY,7549821,0,7548528,Shirts,New with tags,Plain Casual Shirts,Men's Clothing,1,1,1493002934,,5,NULL,"[10505, 10506, 10507, 10508, 10509]",M649,0E-8,0,NULL,NULL,NULL,NULL,NULL,M649,2017-04-24 11:02:14,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
341715498,fancyqube.my,FancyQube,Men Clothes,Fancyqube Men Slim Hoodie Warm Hooded Sweatshirt Sweater Outwear,0,36.20000000,0,800,4,Passed,Normal,2,2017-07-07,2017-07-07,MY,7549821,0,7548528,Men's Outerwear,New with tags,Sweater,Men's Clothing,1,1,1499425629,,4,NULL,"[10493, 10494, 10495, 10496]",M365,0E-8,0,NULL,NULL,NULL,NULL,NULL,M365,2017-07-07 19:07:09,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.43
174952519,fancyqube.my,FancyQube,Women Clothes,Fancyqube Striped Irregular Sleeveless T-Shirt tops,0,18.90000000,1,2399,6,Passed,Normal,2,2017-03-12,2017-06-30,MY,7549821,1,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1489285702,5.0,5,NULL,"[9951, 9952, 9953]",W2556,0E-8,0,NULL,NULL,NULL,NULL,NULL,W2556,2017-03-12 10:28:22,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
273784971,fancyqube.my,FancyQube,Women's Bags,Fancyqube Women Canvas Handbags Shoulder Messenger Bags,0,17.94000000,0,800,8,Passed,Normal,0,2017-05-23,2017-05-23,MY,7549821,0,7548528,Tote Bags,New with tags,Default,Women's Bags & Purses,1,1,1495536206,,5,NULL,"[9644, 9645, 9646, 9647, 9648]",BG0087,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0087,2017-05-23 18:43:26,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
313558897,fancyqube.my,FancyQube,Women Clothes,Fancyqube Women Long Sleeve Shirt Casual Lace Blouse Loose Cotton Tops,0,24.40000000,0,2400,6,Passed,Normal,1,2017-06-19,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1497868362,,3,NULL,"[9951, 9952, 9953]",W1462,0E-8,0,NULL,NULL,NULL,NULL,NULL,W1462,2017-06-19 18:32:42,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.2
275439401,fancyqube.my,FancyQube,Men's Bags & Wallets,Fancyqube Man's Wallet Clutch Long Purse,0,14.00000000,0,400,5,Passed,Normal,3,2017-05-24,2017-06-02,MY,7549821,0,7548528,Men's Wallets,New with tags,Long Wallet,Men's Bags & Wallets,1,1,1495620693,,3,NULL,"[10307, 10308, 10309]",BG0287,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0287,2017-05-24 18:11:33,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
112020927,fancyqube.my,FancyQube,Health & Beauty,Fancycube USB Electric grinding foot device,0,21.72000000,1,398,6,Passed,Seller Deleted,1,2016-12-22,2017-04-21,MY,7549821,1,7548528,Personal Care,New with tags,Others,Health & Beauty,1,1,1482395460,,1,NULL,[8606],HB0440,0E-8,0,NULL,NULL,NULL,NULL,NULL,HB0440,2016-12-22 16:31:00,NULL,NULL,NULL,2017-09-05,1,MY,2017-09-05,0.1
53247971,fancyqube.my,FancyQube,Women Clothes,Fancyqube Women's Clothing Long Dress Vest Maxi Sleeveless ,Fancyqube,24.00000000,36,2394,6,Passed,Normal,88,2016-08-12,2017-07-31,MY,7549821,46,7548528,Dresses,New with tags,Maxi Dresses,Women's Clothing,1,1,1470972358,4.409090909090909,5,NULL,"[9954, 9955, 9956, 9957, 9958]",W1396,0E-8,0,NULL,NULL,NULL,NULL,NULL,W1396,2016-08-12 11:25:58,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
341771923,fancyqube.my,FancyQube,Women Clothes,Fancyqube Ladies Casual Long Sleeve Plaid Shirt Women Slim Outerwear Blouse,0,20.60000000,0,800,6,Passed,Normal,1,2017-07-07,2017-07-15,MY,7549821,1,7548528,Tops,New with tags,Shirts,Women's Clothing,1,1,1499428198,,3,NULL,"[9951, 9952, 9953]",w2257,0E-8,0,NULL,NULL,NULL,NULL,NULL,w2257,2017-07-07 19:49:58,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.23
418488296,fancyqube.my,FancyQube,Fashion Accessories,Large SizeTitanium Steel 18K Silver Gold Plated Jesus Cross Letter Bible,Fancyqube,10.25000000,0,1400,6,Passed,Normal,0,2017-08-15,2017-08-31,MY,7549821,0,7548528,Jewellery,New with tags,Rings,Accessories,1,1,1502776836,,1,NULL,"[5931, 5932, 5938, 5934, 5939]",RG0065,20.50000000,0,NULL,NULL,NULL,NULL,NULL,RG0065,2017-08-15 14:00:36,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.01
261317623,fancyqube.my,FancyQube,Fashion Accessories,Fancyqube Crystal Anillos Double Open T Dainty Adjustable Jewelry Rings, Fancyqube,14.55000000,0,600,8,Passed,Normal,1,2017-05-15,2017-05-31,MY,7549821,0,7548528,Jewellery,New with tags,Rings,Accessories,1,1,1494845767,,4,NULL,"[5931, 5932, 5938, 5934, 5939]",RG1053,0E-8,0,NULL,NULL,NULL,NULL,NULL,RG1053,2017-05-15 18:56:07,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
315149810,fancyqube.my,FancyQube,Men Clothes,Fancyqube Men's jacket Pokemon coat Korean Baseball clothing,0,37.10000000,0,800,3,Passed,Normal,2,2017-06-21,2017-06-30,MY,7549821,0,7548528,Men's Outerwear,New with tags,Jackets,Men's Clothing,1,1,1498033270,,4,NULL,"[10493, 10494, 10495, 10496]",M184,0E-8,0,NULL,NULL,NULL,NULL,NULL,M184,2017-06-21 16:21:10,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.1
53409490,fancyqube.my,FancyQube,Women Clothes,Fancyqube Print O-Neck All-match men‘s T-shirt Tops Stylish Casual Personality Back Short Sleeve,Fancyqube,9.00000000,2,598,8,Passed,Normal,5,2016-08-12,2017-07-31,MY,7549821,2,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1470992467,,1,NULL,"[9951, 9952, 9953]",W1008,0E-8,0,NULL,NULL,NULL,NULL,NULL,W1008,2016-08-12 17:01:07,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
313557334,fancyqube.my,FancyQube,Women Clothes,Fancyqube Women's Long Sleeve Sheer Lace T-Shirt Blouse Tops Shirt,0,25.40000000,0,800,1,Passed,Normal,1,2017-06-19,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1497868290,,3,NULL,"[9951, 9952, 9953]",W1389,0E-8,0,NULL,NULL,NULL,NULL,NULL,W1389,2017-06-19 18:31:30,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.2
322595143,fancyqube.my,FancyQube,Men Clothes,Fancyqube Men's Printed T-Shirts Tank Top Muscle Camo Sleeveless Tee,0,27.80000000,0,2400,4,Passed,Normal,0,2017-07-03,2017-07-03,MY,7549821,0,7548528,T-shirts & Singlets,New with tags,Solid Tees,Men's Clothing,1,1,1499071100,,4,NULL,"[10488, 10489, 10490, 10491, 10492]",M754,0E-8,0,NULL,NULL,NULL,NULL,NULL,M754,2017-07-03 16:38:20,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
384833281,fancyqube.my,FancyQube,Fashion Accessories,Fancyqube Ladies European Luxury Platinum Plated Diamond Ring Clover Rings,Fancyqube,7.20000000,0,800,2,Passed,Normal,0,2017-07-28,2017-07-28,MY,7549821,0,7548528,Jewellery,New with tags,Rings,Accessories,1,1,1501242793,,1,NULL,"[5931, 5932, 5938, 5934, 5939]",RG0476,0,0,NULL,NULL,NULL,NULL,NULL,RG0476,2017-07-28 19:53:13,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.01
304475042,fancyqube.my,FancyQube,Women's Bags,Fancyqube 3 in 1 Value Set Premium Tote Shoulder Bag Sling Pouch Beg🎁,0,22.00000000,16,982,8,Passed,Normal,22,2017-06-12,2017-06-12,MY,7549821,19,7548528,Handbags,New with tags,Set Handbags,Women's Bags & Purses,1,1,1497242977,4.571428571428571,2,NULL,"[9639, 9640, 9641, 9642, 9643]",BG0545,0E-8,0,NULL,NULL,NULL,NULL,NULL,BG0545,2017-06-12 12:49:37,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.2
159871588,fancyqube.my,FancyQube,Women Clothes,Fancyqube Punk Backless Hollow Back Angel Wings Tops T-shirt,0,22.82000000,0,800,3,Passed,Normal,1,2017-02-27,2017-06-30,MY,7549821,0,7548528,Tops,New with tags,T-Shirts,Women's Clothing,1,1,1488175285,,5,NULL,"[9951, 9952, 9953]",W2462,0E-8,0,NULL,NULL,NULL,NULL,NULL,W2462,2017-02-27 14:01:25,NULL,NULL,NULL,2017-09-05,3,MY,2017-09-05,0.1
273732089,fancyqube.my,FancyQube,Games,Fancyqube Hand Spinner Tri Fidget Ceramic Desk Focus Toys EDC Finger Games,0,27.65000000,0,200,1,Passed,Normal,0,2017-05-23,2017-06-02,MY,7549821,0,7548528,Games & Collectibles,New with tags,Collectibles,Games Books & Hobbies,1,1,1495534236,,0,NULL,"[6038, 6040, 6041, 6057, 6042]",TOY1274GD,0E-8,0,NULL,NULL,NULL,NULL,NULL,TOY1274GD,2017-05-23 18:10:36,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
234609571,fancyqube.my,FancyQube,Men Clothes,Fancyqube Sexy Men's Briefs Cotton Shorts Sports Underwear,Fancyqube,16.30000000,0,2400,6,Passed,Normal,3,2017-04-26,2017-06-29,MY,7549821,0,7548528,Innerwear,New with tags,Briefs,Men's Clothing,1,1,1493173833,,4,NULL,"[10503, 10504]",M650,0E-8,0,NULL,NULL,NULL,NULL,NULL,M650,2017-04-26 10:30:33,NULL,NULL,NULL,2017-09-05,2,MY,2017-09-05,0.08
115633023,fancyqube.my,FancyQube,Health & Beauty,Fancycube Horned S-beast gilt bright lipstick,0,16.51000000,1,1199,8,Passed,Normal,1,2016-12-29,2017-06-30,MY,7549821,1,7548528,Lips,New with tags,Lipstick,Health & Beauty,1,1,1483004050,3.0,4,NULL,"[10366, 10367, 10368, 10369, 10370]",MU0462,0E-8,0,NULL,NULL,NULL,NULL,NULL,MU0462,2016-12-29 17:34:10,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.04
439992711,fancyqube.my,FancyQube,Baby & Toys,Fancyqube Nuby Fruity Chews Straight Handle Teether,0,12.08000000,0,600,6,Passed,Normal,0,2017-08-25,2017-08-25,MY,7549821,0,7548528,Feeding & Nursing,New with tags,Others,Toys Kids & Babies,1,1,1503631507,,0,NULL,[8453],BB0261,25.70000000,0,NULL,NULL,NULL,NULL,NULL,BB0261,2017-08-25 11:25:07,NULL,NULL,NULL,2017-09-05,1,MY,2017-09-05,0.1
243383592,fancyqube.my,FancyQube,Women Clothes,Fancyqube Sexy Shorts Beach Gym Shorts Pants Fahion Shorts,0,22.14000000,0,2000,4,Passed,Normal,1,2017-05-03,2017-07-31,MY,7549821,0,7548528,Pants & Shorts,New with tags,Shorts,Women's Clothing,1,1,1493776387,,4,NULL,"[9969, 9970, 9971, 9972]",W3283,0E-8,0,NULL,NULL,NULL,NULL,NULL,W3283,2017-05-03 09:53:07,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.1
440427805,fancyqube.my,FancyQube,Baby & Toys,Kid Girl Baby Toddler Infant Flower Headband Hair Pearl Band,Fancyqube,11.52000000,0,200,2,Passed,Normal,0,2017-08-25,2017-08-25,MY,7549821,0,7548528,Accessories,New with tags,Others,Toys Kids & Babies,1,1,1503642841,,1,NULL,[8453],BB0936,24.50000000,0,NULL,NULL,NULL,NULL,NULL,BB0936,2017-08-25 14:34:01,NULL,NULL,NULL,2017-09-05,1,MY,2017-09-05,0.1
117837076,fancyqube.my,FancyQube,Health & Beauty,Fancycube Urban Decay Naked 3 Eyeshadow Palette,0,16.75000000,1,199,3,Failed,Admin Deleted Confirmed,1,2017-01-03,2017-04-21,MY,7549821,1,7548528,Eye Make Up,New with tags,Eye Shadow,Health & Beauty,1,1,1483433304,5.0,3,NULL,"[10356, 10357, 10358, 10359]",MU0322,0E-8,0,NULL,NULL,NULL,NULL,NULL,MU0322,2017-01-03 16:48:24,NULL,NULL,NULL,2017-09-05,4,MY,2017-09-05,0.1
62736679,fancyqube.my,FancyQube,Men Clothes,Fancyqube Fashion Hot Sale Printed T-Shirt Ship Print Men Casual Black Tee Shirt Tops Blouse,Fancyqube Fashion,23.08000000,1,399,2,Passed,Normal,3,2016-09-06,2017-07-31,MY,7549821,1,7548528,T-shirts & Singlets,New with tags,Graphic Tees,Men's Clothing,1,1,1473150705,,0,NULL,"[10488, 10489, 10490, 10491, 10492]",M193,0E-8,0,NULL,NULL,NULL,NULL,NULL,M193,2016-09-06 16:31:45,NULL,NULL,NULL,2017-09-05,5,MY,2017-09-05,0.1
