ProductID,Username,Shopname,Category,Productname,Brand,Price,Soldcomplete,Stock,Images,QC,Status,Likes,DateCreated,DateUpdated,Country,SellerUserID,Soldtotal,ShopID,Subcategory,Condition,Level3subcategory,Displayedmaincategory,Crossborder,Userstatus,ctime,Itemrating,Attributesfilled,Idattributes,Valueattributes,ParentSKURefno,Pricebeforediscount,can_use_wholesale,Wholesaletier1,Wholesaletier2,Wholesaletier3,Wholesaletier4,Wholesaletier5,SKU,Specificcreatetime,Weight,Maxchannelsize,Minchannelsize,Dategenerated,Attributesavailable,grass_country,grass_date,weight
222922784,fancyqube.id,fancyqube.id,Women Clothes,NEW Fashion Wanita: Fancyqube T-Shirt Hem Asimetris Panjang Warna Hitam,Fancyqube,87157,0,800,3,Passed,Normal,0,17/4/2017,9/6/2017,ID,8938945,0,8937649,Top,New with tags,Others,Pakaian Wanita,1,1,1492395517,,1,NULL,"[10984, 10985, 10986, 10987]",W3120,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W3120,17/4/2017 9:18,NULL,NULL,NULL,21/7/2017,4,ID,21/7/2017,0.1
222922784,fancyqube.id,fancyqube.id,Women Clothes,NEW Fashion Wanita: Fancyqube T-Shirt Hem Asimetris Panjang Warna Hitam,Fancyqube,87157,0,800,3,Passed,Normal,0,17/4/2017,9/6/2017,ID,8938945,0,8937649,Top,New with tags,Others,Pakaian Wanita,1,1,1492395517,,1,NULL,"[10984, 10985, 10986, 10987]",W3120,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W3120,17/4/2017 9:18,NULL,NULL,NULL,1/8/2017,4,ID,1/8/2017,0.1
222922784,fancyqube.id,fancyqube.id,Women Clothes,NEW Fashion Wanita: Fancyqube T-Shirt Hem Asimetris Panjang Warna Hitam,Fancyqube,87157,0,800,3,Passed,Normal,0,17/4/2017,9/6/2017,ID,8938945,0,8937649,Top,New with tags,Others,Pakaian Wanita,1,1,1492395517,,1,NULL,"[10984, 10985, 10986, 10987]",W3120,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W3120,17/4/2017 9:18,NULL,NULL,NULL,5/9/2017,4,ID,5/9/2017,0.1
60708252,fancyqube.id,fancyqube.id,Fashion Accessories,Fancyqube Gelang Silika Fashion Pokemon GO Team,Pokemon360-Fancyqube Fashion,47960,0,100,3,Passed,Normal,1,31/8/2016,9/6/2017,ID,8938945,2,8937649,Bracelet,New with tags,Pearl,Aksesoris Fashion,1,1,1472626360,,1,NULL,"[6273, 6274, 6275]",BL0160,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,BL0160,31/8/2016 13:52,NULL,NULL,NULL,21/7/2017,3,ID,21/7/2017,0.1
60708252,fancyqube.id,fancyqube.id,Fashion Accessories,Fancyqube Gelang Silika Fashion Pokemon GO Team,Pokemon360-Fancyqube Fashion,47960,0,100,3,Passed,Normal,1,31/8/2016,9/6/2017,ID,8938945,2,8937649,Bracelet,New with tags,Pearl,Aksesoris Fashion,1,1,1472626360,,1,NULL,"[6273, 6274, 6275]",BL0160,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,BL0160,31/8/2016 13:52,NULL,NULL,NULL,1/8/2017,3,ID,1/8/2017,0.1
60708252,fancyqube.id,fancyqube.id,Fashion Accessories,Fancyqube Gelang Silika Fashion Pokemon GO Team,Pokemon360-Fancyqube Fashion,47960,0,100,3,Passed,Normal,1,31/8/2016,9/6/2017,ID,8938945,2,8937649,Bracelet,New with tags,Pearl,Aksesoris Fashion,1,1,1472626360,,1,NULL,"[6273, 6274, 6275]",BL0160,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,BL0160,31/8/2016 13:52,NULL,NULL,NULL,5/9/2017,3,ID,5/9/2017,0.1
128076728,fancyqube.id,fancyqube.id,Fashion Accessories,FANCYCUBE Gelang Wanita: Mata Bundar Logo Infinity,0,64414,0,200,9,Passed,Normal,0,21/1/2017,9/6/2017,ID,8938945,0,8937649,Bracelet,New with tags,Pearl,Aksesoris Fashion,1,1,1484980287,,0,NULL,"[6273, 6274, 6275]",BL-0354-MC,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,BL-0354-MC,21/1/2017 13:31,NULL,NULL,NULL,5/9/2017,3,ID,5/9/2017,0.2
128076728,fancyqube.id,fancyqube.id,Fashion Accessories,FANCYCUBE Gelang Wanita: Mata Bundar Logo Infinity,0,64414,0,200,9,Passed,Normal,0,21/1/2017,9/6/2017,ID,8938945,0,8937649,Bracelet,New with tags,Pearl,Aksesoris Fashion,1,1,1484980287,,0,NULL,"[6273, 6274, 6275]",BL-0354-MC,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,BL-0354-MC,21/1/2017 13:31,NULL,NULL,NULL,21/7/2017,3,ID,21/7/2017,0.2
128076728,fancyqube.id,fancyqube.id,Fashion Accessories,FANCYCUBE Gelang Wanita: Mata Bundar Logo Infinity,0,64414,0,200,9,Passed,Normal,0,21/1/2017,9/6/2017,ID,8938945,0,8937649,Bracelet,New with tags,Pearl,Aksesoris Fashion,1,1,1484980287,,0,NULL,"[6273, 6274, 6275]",BL-0354-MC,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,BL-0354-MC,21/1/2017 13:31,NULL,NULL,NULL,1/8/2017,3,ID,1/8/2017,0.2
164151413,fancyqube.id,fancyqube.id,Hobby & Toys,Fancycube Mainan Penggaruk Punggung Untuk Anjing Kucing,Fancycube ,163774,2,198,4,Passed,Normal,6,2/3/2017,9/6/2017,ID,8938945,2,8937649,Pet Care,New with tags,Others,Hobi & Koleksi,1,1,1488438401,4.5,1,NULL,[12669],PET0087BK,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,PET0087BK,2/3/2017 14:06,NULL,NULL,NULL,1/8/2017,1,ID,1/8/2017,NULL
164151413,fancyqube.id,fancyqube.id,Hobby & Toys,Fancycube Mainan Penggaruk Punggung Untuk Anjing Kucing,Fancycube ,163774,2,198,4,Passed,Normal,6,2/3/2017,9/6/2017,ID,8938945,2,8937649,Pet Care,New with tags,Others,Hobi & Koleksi,1,1,1488438401,4.5,1,NULL,[12669],PET0087BK,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,PET0087BK,2/3/2017 14:06,NULL,NULL,NULL,5/9/2017,1,ID,5/9/2017,NULL
164151413,fancyqube.id,fancyqube.id,Hobby & Toys,Fancycube Mainan Penggaruk Punggung Untuk Anjing Kucing,Fancycube ,163774,2,198,4,Passed,Normal,6,2/3/2017,9/6/2017,ID,8938945,2,8937649,Pet Care,New with tags,Others,Hobi & Koleksi,1,1,1488438401,4.5,1,NULL,[12669],PET0087BK,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,PET0087BK,2/3/2017 14:06,NULL,NULL,NULL,21/7/2017,1,ID,21/7/2017,NULL
248151720,fancyqube.id,fancyqube.id,Women Clothes,Fashion Wanita: Fancyqube Dress Sifon Mini Model Skater/Sabrina,Fancyqube,101254,0,3000,7,Passed,Normal,0,6/5/2017,9/6/2017,ID,8938945,0,8937649,Dress,New with tags,Bodycon Dress,Pakaian Wanita,1,1,1494051423,,4,NULL,"[6797, 6798, 6799, 6800]",W3611,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W3611,6/5/2017 13:17,NULL,NULL,NULL,1/8/2017,4,ID,1/8/2017,0.1
248151720,fancyqube.id,fancyqube.id,Women Clothes,Fashion Wanita: Fancyqube Dress Sifon Mini Model Skater/Sabrina,Fancyqube,101254,0,3000,7,Passed,Normal,0,6/5/2017,9/6/2017,ID,8938945,0,8937649,Dress,New with tags,Bodycon Dress,Pakaian Wanita,1,1,1494051423,,4,NULL,"[6797, 6798, 6799, 6800]",W3611,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W3611,6/5/2017 13:17,NULL,NULL,NULL,5/9/2017,4,ID,5/9/2017,0.1
248151720,fancyqube.id,fancyqube.id,Women Clothes,Fashion Wanita: Fancyqube Dress Sifon Mini Model Skater/Sabrina,Fancyqube,101254,0,3000,7,Passed,Normal,0,6/5/2017,9/6/2017,ID,8938945,0,8937649,Dress,New with tags,Bodycon Dress,Pakaian Wanita,1,1,1494051423,,4,NULL,"[6797, 6798, 6799, 6800]",W3611,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W3611,6/5/2017 13:17,NULL,NULL,NULL,21/7/2017,4,ID,21/7/2017,0.1
114858252,fancyqube.id,fancyqube.id,Baby & Kids,Fancycube Sepatu Bayi dan Balita Motif Batman Bahan Katun yang Tidak Licin Warna Hitam,0,85571,1,599,3,Passed,Normal,3,28/12/2016,9/6/2017,ID,8938945,1,8937649,Shoes & Socks,New with tags,Kids shoes,Bayi & Anak,1,1,1482893710,5,3,NULL,"[12292, 12293]",BB0330,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,BB0330,28/12/2016 9:55,NULL,NULL,NULL,21/7/2017,2,ID,21/7/2017,0.2
114858252,fancyqube.id,fancyqube.id,Baby & Kids,Fancycube Sepatu Bayi dan Balita Motif Batman Bahan Katun yang Tidak Licin Warna Hitam,0,85571,1,599,3,Passed,Normal,3,28/12/2016,9/6/2017,ID,8938945,1,8937649,Shoes & Socks,New with tags,Kids shoes,Bayi & Anak,1,1,1482893710,5,3,NULL,"[12292, 12293]",BB0330,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,BB0330,28/12/2016 9:55,NULL,NULL,NULL,5/9/2017,2,ID,5/9/2017,0.2
114858252,fancyqube.id,fancyqube.id,Baby & Kids,Fancycube Sepatu Bayi dan Balita Motif Batman Bahan Katun yang Tidak Licin Warna Hitam,0,85571,1,599,3,Passed,Normal,3,28/12/2016,9/6/2017,ID,8938945,1,8937649,Shoes & Socks,New with tags,Kids shoes,Bayi & Anak,1,1,1482893710,5,3,NULL,"[12292, 12293]",BB0330,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,BB0330,28/12/2016 9:55,NULL,NULL,NULL,1/8/2017,2,ID,1/8/2017,0.2
182041117,fancyqube.id,fancyqube.id,Women Clothes,Fashion Wanita: Fancyqube Kaos Tank Top Kasual Tanpa Lengan,Fancyqube ,89597,0,800,5,Passed,Normal,1,17/3/2017,9/6/2017,ID,8938945,0,8937649,Top,New with tags,Tanktop,Pakaian Wanita,1,1,1489720098,,1,NULL,"[6825, 6826, 6827, 6828]",W2535,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W2535,17/3/2017 10:08,NULL,NULL,NULL,21/7/2017,4,ID,21/7/2017,0.1
182041117,fancyqube.id,fancyqube.id,Women Clothes,Fashion Wanita: Fancyqube Kaos Tank Top Kasual Tanpa Lengan,Fancyqube ,89597,0,800,5,Passed,Normal,1,17/3/2017,9/6/2017,ID,8938945,0,8937649,Top,New with tags,Tanktop,Pakaian Wanita,1,1,1489720098,,1,NULL,"[6825, 6826, 6827, 6828]",W2535,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W2535,17/3/2017 10:08,NULL,NULL,NULL,1/8/2017,4,ID,1/8/2017,0.1
182041117,fancyqube.id,fancyqube.id,Women Clothes,Fashion Wanita: Fancyqube Kaos Tank Top Kasual Tanpa Lengan,Fancyqube ,89597,0,800,5,Passed,Normal,1,17/3/2017,9/6/2017,ID,8938945,0,8937649,Top,New with tags,Tanktop,Pakaian Wanita,1,1,1489720098,,1,NULL,"[6825, 6826, 6827, 6828]",W2535,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W2535,17/3/2017 10:08,NULL,NULL,NULL,5/9/2017,4,ID,5/9/2017,0.1
123806460,fancyqube.id,fancyqube.id,Electronics,FANCYCUBE Lampu: Lampu Dengan Pembersih Udara Bentuk Pinguin Dilengkapi Lampu Malam,0,125197,0,600,6,Passed,Normal,3,13/1/2017,9/6/2017,ID,8938945,0,8937649,Cooling,New with tags,Electric Fan,Elektronik,1,1,1484319487,,0,NULL,"[11134, 11135, 11136]",HG1974,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,HG1974,13/1/2017 21:58,NULL,NULL,NULL,5/9/2017,3,ID,5/9/2017,0.2
123806460,fancyqube.id,fancyqube.id,Electronics,FANCYCUBE Lampu: Lampu Dengan Pembersih Udara Bentuk Pinguin Dilengkapi Lampu Malam,0,125197,0,600,6,Passed,Normal,2,13/1/2017,9/6/2017,ID,8938945,0,8937649,Cooling,New with tags,Electric Fan,Elektronik,1,1,1484319487,,0,NULL,"[11134, 11135, 11136]",HG1974,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,HG1974,13/1/2017 21:58,NULL,NULL,NULL,21/7/2017,3,ID,21/7/2017,0.2
123806460,fancyqube.id,fancyqube.id,Electronics,FANCYCUBE Lampu: Lampu Dengan Pembersih Udara Bentuk Pinguin Dilengkapi Lampu Malam,0,125197,0,600,6,Passed,Normal,2,13/1/2017,9/6/2017,ID,8938945,0,8937649,Cooling,New with tags,Electric Fan,Elektronik,1,1,1484319487,,0,NULL,"[11134, 11135, 11136]",HG1974,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,HG1974,13/1/2017 21:58,NULL,NULL,NULL,1/8/2017,3,ID,1/8/2017,0.2
164299479,fancyqube.id,fancyqube.id,Cosmetics,Fancycube Makeup Bedak Highlighter Warna Pelangi,0,90113,0,200,5,Passed,Normal,2,2/3/2017,9/6/2017,ID,8938945,0,8937649,Face Cosmetics,New with tags,Powder,Kosmetik,1,1,1488445051,,4,NULL,"[6674, 6675, 6676, 6677]",MU0323MC,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,MU0323MC,2/3/2017 15:57,NULL,NULL,NULL,21/7/2017,4,ID,21/7/2017,NULL
164299479,fancyqube.id,fancyqube.id,Cosmetics,Fancycube Makeup Bedak Highlighter Warna Pelangi,0,90113,0,200,5,Passed,Normal,2,2/3/2017,9/6/2017,ID,8938945,0,8937649,Face Cosmetics,New with tags,Powder,Kosmetik,1,1,1488445051,,4,NULL,"[6674, 6675, 6676, 6677]",MU0323MC,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,MU0323MC,2/3/2017 15:57,NULL,NULL,NULL,5/9/2017,4,ID,5/9/2017,NULL
164299479,fancyqube.id,fancyqube.id,Cosmetics,Fancycube Makeup Bedak Highlighter Warna Pelangi,0,90113,0,200,5,Passed,Normal,2,2/3/2017,9/6/2017,ID,8938945,0,8937649,Face Cosmetics,New with tags,Powder,Kosmetik,1,1,1488445051,,4,NULL,"[6674, 6675, 6676, 6677]",MU0323MC,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,MU0323MC,2/3/2017 15:57,NULL,NULL,NULL,1/8/2017,4,ID,1/8/2017,NULL
450296616,fancyqube.id,fancyqube.id,Women Bags,Fancyqube tutup /backpack fashion/backpack sekolah/tas punggung/tas gendong/tas ranse Navy Blue,None,266295,0,200,2,Passed,Normal,0,30/8/2017,30/8/2017,ID,8938945,0,8937649,Backpack,New with tags,Fashion,Tas Wanita,1,1,1504053981,,3,NULL,"[12380, 12381, 12382, 12383]",BG0601,280310,0,NULL,NULL,NULL,NULL,NULL,BG0601,30/8/2017 7:46,NULL,NULL,NULL,5/9/2017,4,ID,5/9/2017,0.5
283199602,fancyqube.id,fancyqube.id,Women Clothes,Fashion Wanita: Fancyqube Rok Midi Model High Waist dengan Motif Print Bunga,Fancyqube,137083,0,2400,6,Passed,Normal,19,29/5/2017,30/8/2017,ID,8938945,0,8937649,Skirt,New with tags,Mini Skirt,Pakaian Wanita,1,1,1496045216,,1,NULL,"[11916, 11917, 11918, 11919]",W3557,144298,0,NULL,NULL,NULL,NULL,NULL,W3557,29/5/2017 15:06,NULL,NULL,NULL,5/9/2017,4,ID,5/9/2017,0.1
283199602,fancyqube.id,fancyqube.id,Women Clothes,Fashion Wanita: Fancyqube Rok Midi Model High Waist dengan Motif Print Bunga,Fancyqube,144298,0,2400,6,Passed,Normal,18,29/5/2017,21/6/2017,ID,8938945,0,8937649,Skirt,New with tags,Mini Skirt,Pakaian Wanita,1,1,1496045216,,4,NULL,"[11916, 11917, 11918, 11919]",W3557,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W3557,29/5/2017 15:06,NULL,NULL,NULL,1/8/2017,4,ID,1/8/2017,0.1
283199602,fancyqube.id,fancyqube.id,Women Clothes,Fashion Wanita: Fancyqube Rok Midi Model High Waist dengan Motif Print Bunga,Fancyqube,144298,0,2400,6,Passed,Normal,17,29/5/2017,21/6/2017,ID,8938945,0,8937649,Skirt,New with tags,Mini Skirt,Pakaian Wanita,1,1,1496045216,,4,NULL,"[11916, 11917, 11918, 11919]",W3557,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W3557,29/5/2017 15:06,NULL,NULL,NULL,21/7/2017,4,ID,21/7/2017,0.1
164299393,fancyqube.id,fancyqube.id,Cosmetics,Fancycube Laura Mercier Bedak Tabur Warna Terang,0,71450,2,395,4,Passed,Normal,16,2/3/2017,9/6/2017,ID,8938945,4,8937649,Face Cosmetics,New with tags,Powder,Kosmetik,1,1,1488445048,5,4,NULL,"[6674, 6675, 6676, 6677]",MU0339,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,MU0339,2/3/2017 15:57,NULL,NULL,NULL,21/7/2017,4,ID,21/7/2017,NULL
164299393,fancyqube.id,fancyqube.id,Cosmetics,Fancycube Laura Mercier Bedak Tabur Warna Terang,0,71450,5,392,4,Passed,Normal,21,2/3/2017,9/6/2017,ID,8938945,9,8937649,Face Cosmetics,New with tags,Powder,Kosmetik,1,1,1488445048,5,4,NULL,"[6674, 6675, 6676, 6677]",MU0339,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,MU0339,2/3/2017 15:57,NULL,NULL,NULL,5/9/2017,4,ID,5/9/2017,NULL
164299393,fancyqube.id,fancyqube.id,Cosmetics,Fancycube Laura Mercier Bedak Tabur Warna Terang,0,71450,2,395,4,Passed,Normal,17,2/3/2017,9/6/2017,ID,8938945,4,8937649,Face Cosmetics,New with tags,Powder,Kosmetik,1,1,1488445048,5,4,NULL,"[6674, 6675, 6676, 6677]",MU0339,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,MU0339,2/3/2017 15:57,NULL,NULL,NULL,1/8/2017,4,ID,1/8/2017,NULL
228474454,fancyqube.id,fancyqube.id,Women Clothes,Fashion Wanita : Fancyqube Celana Model High Waist dengan Rumbai,Fancyqube,80600,0,800,4,Passed,Normal,1,21/4/2017,9/6/2017,ID,8938945,0,8937649,Pants,New with tags,Short,Pakaian Wanita,1,1,1492751740,,4,NULL,"[6894, 6895, 6896, 6897]",W3251,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W3251,21/4/2017 12:15,NULL,NULL,NULL,1/8/2017,4,ID,1/8/2017,0.1
228474454,fancyqube.id,fancyqube.id,Women Clothes,Fashion Wanita : Fancyqube Celana Model High Waist dengan Rumbai,Fancyqube,80600,0,800,4,Passed,Normal,1,21/4/2017,9/6/2017,ID,8938945,0,8937649,Pants,New with tags,Short,Pakaian Wanita,1,1,1492751740,,4,NULL,"[6894, 6895, 6896, 6897]",W3251,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W3251,21/4/2017 12:15,NULL,NULL,NULL,5/9/2017,4,ID,5/9/2017,0.1
228474454,fancyqube.id,fancyqube.id,Women Clothes,Fashion Wanita : Fancyqube Celana Model High Waist dengan Rumbai,Fancyqube,80600,0,800,4,Passed,Normal,1,21/4/2017,9/6/2017,ID,8938945,0,8937649,Pants,New with tags,Short,Pakaian Wanita,1,1,1492751740,,4,NULL,"[6894, 6895, 6896, 6897]",W3251,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W3251,21/4/2017 12:15,NULL,NULL,NULL,21/7/2017,4,ID,21/7/2017,0.1
179316306,fancyqube.id,fancyqube.id,Fashion Accessories,FANCYQUBE Aksesoris: Topi Baseball Hip Hop Dengan Pola Tangan Bordir,Fancyqube ,62129,0,400,7,Passed,Normal,0,15/3/2017,9/6/2017,ID,8938945,0,8937649,Hat & Cap,New with tags,Hat,Aksesoris Fashion,1,1,1489551407,,4,NULL,"[6322, 6323, 6324, 6325]",HT0071,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,HT0071,15/3/2017 11:16,NULL,NULL,NULL,21/7/2017,4,ID,21/7/2017,0.1
179316306,fancyqube.id,fancyqube.id,Fashion Accessories,FANCYQUBE Aksesoris: Topi Baseball Hip Hop Dengan Pola Tangan Bordir,Fancyqube ,62129,0,400,7,Passed,Normal,0,15/3/2017,9/6/2017,ID,8938945,0,8937649,Hat & Cap,New with tags,Hat,Aksesoris Fashion,1,1,1489551407,,4,NULL,"[6322, 6323, 6324, 6325]",HT0071,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,HT0071,15/3/2017 11:16,NULL,NULL,NULL,5/9/2017,4,ID,5/9/2017,0.1
179316306,fancyqube.id,fancyqube.id,Fashion Accessories,FANCYQUBE Aksesoris: Topi Baseball Hip Hop Dengan Pola Tangan Bordir,Fancyqube ,62129,0,400,7,Passed,Normal,0,15/3/2017,9/6/2017,ID,8938945,0,8937649,Hat & Cap,New with tags,Hat,Aksesoris Fashion,1,1,1489551407,,4,NULL,"[6322, 6323, 6324, 6325]",HT0071,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,HT0071,15/3/2017 11:16,NULL,NULL,NULL,1/8/2017,4,ID,1/8/2017,0.1
113087405,fancyqube.id,fancyqube.id,Hobby & Toys,Sarung Penutup Baterai AA: Untuk Kontroler Tanpa kabel,0,51000,0,0,3,Passed,Seller Deleted,0,24/12/2016,4/5/2017,ID,8938945,0,8937649,Others,New with tags,Others,Hobi & Koleksi,1,1,1482565565,,0,NULL,NULL,A3840,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,A3840,24/12/2016 14:46,NULL,NULL,NULL,5/9/2017,0,ID,5/9/2017,0.2
113087405,fancyqube.id,fancyqube.id,Hobby & Toys,Sarung Penutup Baterai AA: Untuk Kontroler Tanpa kabel,0,51000,0,0,3,Passed,Seller Deleted,0,24/12/2016,4/5/2017,ID,8938945,0,8937649,Others,New with tags,Others,Hobi & Koleksi,1,1,1482565565,,0,NULL,NULL,A3840,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,A3840,24/12/2016 14:46,NULL,NULL,NULL,1/8/2017,0,ID,1/8/2017,0.2
113087405,fancyqube.id,fancyqube.id,Hobby & Toys,Sarung Penutup Baterai AA: Untuk Kontroler Tanpa kabel,0,51000,0,0,3,Passed,Seller Deleted,0,24/12/2016,4/5/2017,ID,8938945,0,8937649,Others,New with tags,Others,Hobi & Koleksi,1,1,1482565565,,0,NULL,NULL,A3840,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,A3840,24/12/2016 14:46,NULL,NULL,NULL,21/7/2017,0,ID,21/7/2017,0.2
208213580,fancyqube.id,fancyqube.id,Women Clothes,Fashion Wanita: Fancyqube T-Shirt Kasual Lengan Pendek Hiasan Tali Bahu Bolong Bahan Polyester,Fancyqube,90558,0,1600,5,Passed,Normal,0,6/4/2017,9/6/2017,ID,8938945,0,8937649,Top,New with tags,Tshirt,Pakaian Wanita,1,1,1491454038,,4,NULL,"[6821, 6822, 6823, 6824]",W2913,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W2913,6/4/2017 11:47,NULL,NULL,NULL,5/9/2017,4,ID,5/9/2017,0.1
208213580,fancyqube.id,fancyqube.id,Women Clothes,Fashion Wanita: Fancyqube T-Shirt Kasual Lengan Pendek Hiasan Tali Bahu Bolong Bahan Polyester,Fancyqube,90558,0,1600,5,Passed,Normal,0,6/4/2017,9/6/2017,ID,8938945,0,8937649,Top,New with tags,Tshirt,Pakaian Wanita,1,1,1491454038,,4,NULL,"[6821, 6822, 6823, 6824]",W2913,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W2913,6/4/2017 11:47,NULL,NULL,NULL,21/7/2017,4,ID,21/7/2017,0.1
208213580,fancyqube.id,fancyqube.id,Women Clothes,Fashion Wanita: Fancyqube T-Shirt Kasual Lengan Pendek Hiasan Tali Bahu Bolong Bahan Polyester,Fancyqube,90558,0,1600,5,Passed,Normal,0,6/4/2017,9/6/2017,ID,8938945,0,8937649,Top,New with tags,Tshirt,Pakaian Wanita,1,1,1491454038,,4,NULL,"[6821, 6822, 6823, 6824]",W2913,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,W2913,6/4/2017 11:47,NULL,NULL,NULL,1/8/2017,4,ID,1/8/2017,0.1
179316340,fancyqube.id,fancyqube.id,Cosmetics,Fancyqube KOKO Collection Lipstik Lip Gloss Cair Matte,0,65321,0,200,4,Passed,Normal,1,15/3/2017,9/6/2017,ID,8938945,0,8937649,Lip Cosmetics,New with tags,Lip Gloss,Kosmetik,1,1,1489551409,,3,NULL,"[6662, 6663, 6664]",MU0393,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,MU0393,15/3/2017 11:16,NULL,NULL,NULL,1/8/2017,3,ID,1/8/2017,0.1
179316340,fancyqube.id,fancyqube.id,Cosmetics,Fancyqube KOKO Collection Lipstik Lip Gloss Cair Matte,0,65321,0,200,4,Passed,Normal,1,15/3/2017,9/6/2017,ID,8938945,0,8937649,Lip Cosmetics,New with tags,Lip Gloss,Kosmetik,1,1,1489551409,,3,NULL,"[6662, 6663, 6664]",MU0393,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,MU0393,15/3/2017 11:16,NULL,NULL,NULL,5/9/2017,3,ID,5/9/2017,0.1
179316340,fancyqube.id,fancyqube.id,Cosmetics,Fancyqube KOKO Collection Lipstik Lip Gloss Cair Matte,0,65321,0,200,4,Passed,Normal,1,15/3/2017,9/6/2017,ID,8938945,0,8937649,Lip Cosmetics,New with tags,Lip Gloss,Kosmetik,1,1,1489551409,,3,NULL,"[6662, 6663, 6664]",MU0393,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,MU0393,15/3/2017 11:16,NULL,NULL,NULL,21/7/2017,3,ID,21/7/2017,0.1
164130755,fancyqube.id,fancyqube.id,Men Clothes,Fancycube Hoodie Mantel: Motif Tulisan Donald Trump America Great Again,Fancycube,196071,0,800,1,Passed,Normal,0,2/3/2017,21/6/2017,ID,8938945,0,8937649,Jacket & Blazer,New with tags,Hoodie,Pakaian Pria,1,1,1488437433,,1,NULL,"[12961, 12962, 12963]",M436,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,M436,2/3/2017 13:50,NULL,NULL,NULL,1/8/2017,3,ID,1/8/2017,NULL
164130755,fancyqube.id,fancyqube.id,Men Clothes,Fancycube Hoodie Mantel: Motif Tulisan Donald Trump America Great Again,Fancycube,196071,0,800,1,Passed,Normal,0,2/3/2017,21/6/2017,ID,8938945,0,8937649,Jacket & Blazer,New with tags,Hoodie,Pakaian Pria,1,1,1488437433,,1,NULL,"[12961, 12962, 12963]",M436,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,M436,2/3/2017 13:50,NULL,NULL,NULL,5/9/2017,3,ID,5/9/2017,NULL
164130755,fancyqube.id,fancyqube.id,Men Clothes,Fancycube Hoodie Mantel: Motif Tulisan Donald Trump America Great Again,Fancycube,196071,0,800,1,Passed,Normal,0,2/3/2017,21/6/2017,ID,8938945,0,8937649,Jacket & Blazer,New with tags,Hoodie,Pakaian Pria,1,1,1488437433,,1,NULL,"[12961, 12962, 12963]",M436,0.00E+00,0,NULL,NULL,NULL,NULL,NULL,M436,2/3/2017 13:50,NULL,NULL,NULL,21/7/2017,3,ID,21/7/2017,NULL
