shopid,itemid,status,images
5182389,45855536,4,"3f220c63e362d0de936c9d262619e5be,0397d177f6c5bd08990e7ae9dfa1d691,cac681ac399c72537db37b018b5b045c,15f00f9894aeda8409148de3a4842317"
5182389,45855543,1,"2de530db13b95c6b48a81665010b849c,7496370a772c2682bf114bb4a079b6bd,85efa095486becb55b5b53313720fd92,261904bf14c2ff2d6d2111ac65f4bc42,d10feb57d7207fb028f53f8690a64513"
5182389,45855544,1,"499132b563b1a74e3b47d2197afd4bce,a000536c0189f99d6cc084ca38fd2688,b6d9b989f29093c125261284611a457e,dccaab198d162f89c460b80796bd7ca0,7f55f9e3b8c69938d83722b278386fb4"
5182389,45855546,4,"ea2a824be53382314a33e21c6af483e4,fa2ffb9f5d6db35a5a84db8dfb7e99fd,f91714c61ddc6136914bc60d22cea478"
5182389,45855553,1,"01b9d8591553e6424f96334d7c97ed44,fd07498319b14251bcc5b656ad77e4ee,1008733a43ff70fc99b7e51ff8198dbb,ebc44d573b0693f47e1558068890a7fb,e92b6b432e55a82c29569cbfe316062a,17ce9c49fe90d1b523c9b21ceba0ac94"
5182389,45855557,1,"3e0d093693d6c812d5eec23802ac8d18,86a9284b1ac401b487dadd8a5e58ff84,40d334b277a7c7cba549aaa00e8caad5"
5182389,45855560,1,"ac61cea442b7844bd4c63a93b9e1e1ce,2c28b2dd954dfdce7d0ff9d96a4125ed,7daba01e935cca0faf134354671a275e,50847e19b3ada7ef7faa8f4e983200b7,834278c680c4e60dd4f9e31ea5f008be,a94737731d43902bedda02495c078913"
5182389,45855565,1,"d64403b79c0d000b7686ca56b3c6e0b6,af5825fb48f32990af02fb451b01cbbb,cfec5ed49984cc1c6452fb1c40e20a0b,4c2d99a48f8497f883acbb79236eeb65,d56b200d80e13fae5a3e723f3a130ff5"
5182389,45855570,4,"0c1b187705ab9a7e9accbba47ff2a617,8ab8a4f44f0dab4c6aa75dca331bf647,d0bd4e94cd9d27ea40283c951e663957,e044842eed309e2a7840b485cfaa8686,cbde25bf0d9bfe85a233a73ebaa7cce0"
5182389,45855573,1,"6bd3655594936b080ca27e82a9824d5a,a8a9d1092e17ff84070cddd37c002b0c,cb54057833accebd3b2c4e89c05b770d,f504b84d123d9b31e2654f5d5b27d51d,024510733a401352e4ba53544bdfcf5b,98d43d16992656e9c3be18fb106ce6f0"
5182389,45855577,4,"7c8f02f35386a287f167633a65eacb0d,f32cdd34e29993b31f36c03ca84fc1d5,9688b5ab9d4ee19b9955678af75bba98,19dcc88f6a568eb7ddd9c4c158bc080a"
5182389,45855581,1,"95630b40900999b34170e032fba47cbf,7881d824edcba85a67f9371508ce8a46,65a0084c473357e09c3d4fee1a7693d9,c10f1bfa662b9a40f32de4409dcafba3,b51d8cb6f2dc4e64fdb27789899ee678,a4c0fb61418ebc99bf8a7ddbaf009802,6a39f945de39e368e13c33d1a29795d7"
5182389,49036249,1,"94949b10fb50c79dbbb29923fc637624,9bacf3c8926f1f87440b584a7265ee0b,f427a612cfdb9e573e7a4b1df90ac2e7,ab54eb687cbaf261579bd75aa4bb54ba,a6d245b2ff3a4c81dcb1b7593722790c,8397b916d070341ab0c528b274311134,409a68e59c8d63f599a9b0eb76b06cff"
5182389,49039987,1,"6174252c66451bc8a84ce2828faa064b,d8886fa7a188bf672453edae6ec5ebaa,2058c2778d4f316907e0cae8f8a8bd9e,1c686eccd7d20985bede3fd550cd25fe,5903df6e3806cee85b4479a30911b816,67f638a2ab1d69d9a9956bcc6a3bb932,040a802453222681ebd084a47af96a19,6424272c7d942779dc38f8fb3dbff589,8aa13186bf21958ab071727a590b245e"
5182389,49347987,4,"457bae8761a3f5bf0570a4b1d69b3954,2e4435582ebe0878fc8ea94880193b74,82fa972861e0e6c86034505d987be862,242892309873290d852c8621e135341c,63f69f70460adb00d0d312417c4580ea"
5182389,49347997,4,"3d9f96f420f7c8a8caff294a4b6f5e04,fba8148690b6a5973554198e213fccab,d3a087a294ec3aff3427dd62310cf46f,3a23dfdddbf8e504a462c9ec43237ccd,1c076ce6d2e3b65fa128c80ac4c3a1e3,a154d87f9d803509511c15f7e82794a7,54e4523ffca2238ca61c0af16e859848,8a96427835d56fef56a1b9b31e890a8d"
5182389,49348008,4,"eb037886443c5aeba6a65703ed7e22f5,e2757f53ef6cbd794e8465677ef4f0b0,15bee26d496d86f9d0a45cbd8746c82b,fb9498b69138778a0f68f00413ff87c5,b89d33fd0ac17573badad80f335b1116,21ffe389f08a9608fa2ef82cee6aaafd,17b0dc579bc6e0a7e1889717a413f8c4"
5182389,49348014,1,"b99a20d2b55e8bb213434d5aa5c23c9d,1abbd3d03ddcd0394893ffb32154040b,33ab0ec79b6e998c3231c5fce7da0faa,ad70326e63de6986904f1d3ec7ebd9ed,c3653016366ecad003301527c1403e64,f0a1272878e83cc374f291dd58a4d4c9"
5182389,49348022,4,"cf98e634cabb6c3bf18b530949a2e8dc,5a05cbfa692b7ffb0a677117322f8b87,10d22df60aa5f5a6093a8e794556a00c,e011432fabb9258b18b43f797f0a595a,3bebee94c27227ad77bcb6b0a8e004fb,6661bf50b0ac2065013801cd102d346f,9003ebdafc315696b40271e81aaaa3ca,fab0333520f40d26f4d9a223229beab8,b4407d85a9c8e5f2cbba31bd7b718c26"
5182389,49348031,4,"aadb134c8bb2302ef4cfe7d1c229e37b,e572be518601eb7ee71f4a7ccf7ab9ae,37824f01b79b078a1e03e89209ea2a6a,f56a85f55089b8c372883c69679b7831,573729908562175707ec20b38f6c7807"
5182389,49348040,1,"315b5846daa19d7703028cab856a4e92,28098166d5e77586b78a0ed35e8ed98f,a66a7e6e18148b793d9ea520324d2967,48c8bf8bfbc6f1b230da3c3c99e454e0,87d6ee05da4ea798308672a61d731b75,8f4940be63a4533809bf83dcbeaec0d4,666b05f6628a223e49746e7903c1f6ab"
5182389,49348047,4,"c154b6c254b81bf714db0586d2d276fa,aaaa30c1454699cd35068f3553f105a4,74e0794c8a983c178bb416ca7879c702,055352f05b05a844b0f425c985dd7ff6,bfb60f51bc83b91882d121aed1819a8b,c535c4fda4ec19a53ddce228af194eaf,478826855e32d0fbde2732db08103b3d,b072ce5b5f3ce012af378b467262d9cf"
5182389,49348060,4,"249e09cb9f0c166ef7e94c964a350afe,c69f3561c69135af0be16cee9fbf93db,f5195b0e2c60dfa20d013e58844f5928,1f15f7a929a988d4f341f70aa2fc7067,f2a79fb7d17bdc80413eaa13a18330c3,60c217ae46119cb08d734969bf62fd8b,a2041b393833398ae113d223b3bc5911,2c7ac51091d46121dda7ca8635537f9c"
5182389,49348069,4,"5ac819fcbcf00ce87e00d1556613866e,5e4cf60d2bb12a1cc35296f970c24c06,3327563b51c867ecd1d5b9df59322b29"
5182389,49348076,4,"66be032977d99836f28e376a70ed5b4a,e8e6a0ff1d5add5e0d018c6af8175a57,a73c165f20707c552b242184ce4f0adc,c001e8cf68cf7edcb06f11a53187116c,300f7c255f35f209d0c28ad70c1e43b9,a9e80aee55ea233d2bb07c307a872036,a879762c899e6dc831c14ecb5be583c0,f828cf8382851bcb0bb9976a0f8be716"
5182389,49348087,4,"77e6577f015be9fd03638da63d4fc650,9afe4d71b47a48dc602dd41e750d169a,7c22c09c9af07a4e83eae94e25484500,d18d653f2cce1a9d813187a6b5747ad4,b779c73305ca267b85e893649aaeaf4d,03f46f215ae75eddd387acb3e6e595fc,f961065fbad1e547eddf277a62a59fc6,4be11d7a3080a4fd7d048cf1f1fbd136"
5182389,49348096,4,"11292a6db03b08a9e5b3525d934a9942,30932f3dc88de4212d745ae11b4efafd,573e8668e9312b67d49558471f4c7602,951ad47508cd42c148db0f066ddf1a9e,ffd596d3bf5b615ce42dd5ddb552aa83,4790a81c5b0818ecf5801edb2efb3c08,3484a1b3d62b383c48d7a7844aeb42ab,2bd7816fc1b3a99c21f368f062e1f755"
5182389,49348100,1,"8f7bf53ba9564930fe4eadff3bdb4648,c542265c02fccce340089199f3584f63,93a3938b349d5bf5b2c85bf1062dfcae,316230caac3b3aba34544987d1384709,7f65a89d48dcad1ee8129278f6424048"
5182389,49348106,4,"d2d5754e942694f8e15d089dd05b00d1,c0246d9beca500757e9046977018e3d8,7d58e0696e50e917d1195c3d6da0ad6e,a544e36a54cd3cbd34363a4bc1dbe76f,2e93a5650c92ee161caa6a378ab115f0,e72b5983c960dd627644645f15c6a452,eaf54b5924a5c3a0d53dcdca07869d5b,c8b24bb2987a3eb402cc3ab304b276fc"
5182389,49348114,4,"3894cda70a5fff14973a157ad850f38b,8f03b37bd5a5e64ebb7aa18928361669,0aeeacf631b934590a7f57af56c16b67,f3028a5dd31fb7e887348c85deafb78c,f52b1d7a52d794b32a3a9a97814264fd,3ac4127b04aaf8b5012226ff22de73cb,43bfd283452e88bdada70a7d07c4fe8a"
5182389,49348123,1,"295c82715b752347323d1891e82f3e65,f134260112d98fac471a027867367897,a3eb002c9766b30801ad578a0a590e24,c078f3a1f9d4a296fd8314b4dd4f65e5,95dd5f436b636917072339a484b15f31,edd68cd57fc9799a3e103570a72fe7cf,e92f1b48b4e42589a38cb22c79039440"
5182389,49348128,4,"d5185d34006d37562fb8cf3a1b15d3e3,687c4f5725856911a94c60e7de7f8e6d,60a787473bffccf3cecd3b889984f586,2db534e75d2c18fc00887768dd09622f,da8f46442c5397ccc5a9528680b8aafc,4a7006a76a4126a35e3fdd2ef0bf322e,d11de98ea30eefe140f406310face2eb,7ae94c50d60e8879711f9912ddd683e4"
5182389,49348133,4,"df70f90ff17461281a9b1c6f4a6fe224,5c79ee352862db9b3c34de9473b13e2c,bcda05437a576624bdb2c324ef987a58,220501250e281881a1dc2852d261781d,bcecb2cca19fab491216d01dbe8efbaa,d9b3e448c9412b4a31357293a5be5f2f,b3d646ac9a5cf8cbb329eb8e33a28ed3,d94e845762fc5420070ee4942c211315,eae1eb74ac873665425729a257e55821"
5182389,49348142,4,"24e2c9a00844c7b8c12e4ed1ca1f382d,20fd9a3e7b511f017016746e0d69adc9,d3211a1c9f389537bec254a63a179154,2d58fa2f0f6e38041a2f402e7b0df30e,e14afa7c15e9d85ad9ce27c4b402b4fe"
5182389,49348154,4,"9115890292019fe558726f72fa162e72,4a21b6993ecb8a64469569672ef5197f,7bddffbc9c726485ce4c05b9c2ffe6db,b14757c0105c23f71b44a7b1aed4dbce,5a6cee84eeda90717b39aa3bc63424fc"
5182389,49348161,4,"120aaa0f08da137b5d42a59254a26ff6,e52c675e2a3817ed2d5baad27f4617ea,4d295d062012100e48278138723c3ee3,68f88efdba81a0392b91b56e43e67468,bf9df992a8fe4916a75a990a2b0a5816"
5182389,49348171,4,"4738737de4224dda624f756a2847b7e2,065b71c706877bea05791911a9a3ca05,9bd033b8a569f3d6e351b243730f52b7,72036492c8f02fa0d1fa38aa750e305e,25e0de5f84bc575da6b185bbcd9aca03,a91294579553bca9c4f85d19a51ec776,cf65d611f870820a22d1fbf9021c5d30,74b22adaa6e757ca64e5d54803cc7052,7d5ca6f4b003caf45e41fbb9d92b4826"
5182389,49348177,4,"a281c37c7f794a16cecb8fd513fc3416,f223e21b7394c0e21f94c6441232c412,7ae0f911a2735ff260c858770aecd814,14a1f7435afb8f85513a5346f34f0ca5,423346ef92cca1f2d59b736d20b566a1,75f208b795d9e99f3524e2c05e1617a3,e2e05542b1f343a3916e218e48c9e9b1"
5182389,49348189,1,"81e23fa037256301702010a576a97312,a1015d6948c7e222cc1babaece90ef30,64948edf994feb8264ed91e472b3aff4,c71331e0f8e9f590932734350496ed58,fab21abf3056d3609ae7430577d79c1b,daace43ddcb42c9b8f08c95dd2e9ae77,adac9b5531deae8ea020c5e2dc01129c"
5182389,49348195,1,"f4a5fc8b2d0e469a87d65ffe090e5804,52606ce847453e3ecdcae15954fca9a9,b6eb41c68908cc4acaec38fb559a64bf,88868fb4b1232c6fa901d4a886804069,1a061f15f1393ab147621eab481498a2,d0a0439e1c1e203af50847d3bfb0bc5d,467502002100af5467b78e7eb8352799,13f38d2b69d3ed91f27336c665f5f92e"
5182389,49348210,4,"3a6ff965b1546516cf29ab3613349676,7fe16468b1da93cf25494fc56af97afb,0c46ed1842c30a641b75d962eec73ed8,e2ee97a8c32515ae872ed4d97e8342e7,f65cd78bc602296a099f7d5e03586b17,dd73de35e4ffadec83b624740c928dd0,bbb2dd37b43bbdcf4227da7b38cda9c2,1dede578ea6a2580809ccee4566269d2,ed81fb00023b30317f911a2ecec1a094"
5182389,49348224,4,"e031fd8daa03bdd243cb8f33df5f7a61,8aa64d54ea7ed6edfc7a3efd38d02bf8,7d05eb798085b2bcba9db48d2b9881ac,3c0c28ea5e42a0224b5f752a6ba7c5ae,62866f1597d5a0e45d66b5f4cf37d91d,dcf4366c66d8b392596e7d090be667f9,8f0b43be801ab8f98c1107860b56c193"
5182389,49348234,4,"eb5d62f9959fd75fbdc7af155a3a3d29,9d834b3104d3d387bbd9da4d93f8d88a,cece6c7b55010df48594f181bc33ec98,e7c798586b14b7fa05ddebb82c5802c5,42c00049e693b392016ed8cc6159ee45,7b1d87b36b2bd23bc6ee536b59f2c03a"
5182389,49348248,4,"62ab3cdb6fcc28909726e7b329134e18,aef30fa1582030c240f6239c456291c0,b1153c39c4b719c64377ecb3a5fe8247,05f92ea484ab0202776db6130428ba1a,3902f095030f8696c83146a7e676ee90,57d5f6c63f78ca5c9e50e8da9cc592fb"
5182389,49348261,4,"73186a93f64996c8503f6af80716b046,923799976e61dd4237a64cb1464f96a0,f30ba2c9d523300f68614c3511a5855d,61f0aee497e66f6b3be0683cc1f2709a,52b855fb95f311cd50f6c77c9ef04b0e,b833196aeaadbf1b3c422ed684c37ab3"
5182389,49348266,4,"595e6dfbd31ee3032d8a847e8c336c4c,df0252faabb7228b2153d6fd89b434be,ed132c7940e9a08e7a1271f37c06eedb,726e53a295d4f3e1c6caf7e0899e89c1"
5182389,49348274,4,"8e179c71891e3448745e941664393abb,d96a974a0514f51b58f897b1abd81d37,788934f1718f353285c1175511570b25,a1b8a838510f17f8ac098fe3716457f6,61590e381d4fcc1a17182ca9ee1b833a"
5182389,49348293,4,"03feac02665447026a92c23880cd6ada,e580d140501e252959651d27f59e9ced"
5182389,49348305,4,"163868cde3a82f0e33e70f277d637f78,88ab3c3ba6ba1711c6b438da119a0f8f,3f83e2f3ba556529dd525632fa3400e3,ee5479a2d41c0da1e3f17093f1150654,97ddaa257f52eee01b1cb19fe78a48b7"
5182389,49348310,4,"822ac6fdfe1decf47685fe1d1fee06ee,fcc634a7b7316e376689dd5bdd3c8b51,29e4aa25e9587f0e0c960c0b34f77118,567acaa9e1dfa91dd881c4bcb9270c03,6bc50f7b64ae6720f6db0beab0e06025,a70fa6dcbb7515e480e9fe6a07b408c2,a7d2bd0b84523a6bbbaf57dd859d2f11,dfd7ca0991a7b6a8068b2b446ed26f42,a7c3403eb0b56fb6db75712532d1eb91"
5182389,49348317,4,"29e4aa25e9587f0e0c960c0b34f77118,7fbd003dafab35ba81c9bffc6ac298a7,6a9f797e597f73b061d0efed5678cd3b,6bc50f7b64ae6720f6db0beab0e06025,547358233da3d3b23bc916eea9110ae4,12de67239338f40f62e7760d9b896555,f6873a881f4f8318af272e371091d0fb,98bc4631b2192ca7f02c966b23c597c1"
5182389,49348322,4,"29e4aa25e9587f0e0c960c0b34f77118,ae76d286ffbce4c971eac7eec935d9ce,567acaa9e1dfa91dd881c4bcb9270c03,6bc50f7b64ae6720f6db0beab0e06025,547358233da3d3b23bc916eea9110ae4,12de67239338f40f62e7760d9b896555,cce4813ebd675f8924c050507c3b3f3f,f6873a881f4f8318af272e371091d0fb"
5182389,49348333,4,"29e4aa25e9587f0e0c960c0b34f77118,32f9d18f9980cc9091c7185dd5796df7,a70fa6dcbb7515e480e9fe6a07b408c2,a7d2bd0b84523a6bbbaf57dd859d2f11,f6873a881f4f8318af272e371091d0fb,a7c3403eb0b56fb6db75712532d1eb91"
5182389,49348342,4,"29e4aa25e9587f0e0c960c0b34f77118,6bc50f7b64ae6720f6db0beab0e06025,547358233da3d3b23bc916eea9110ae4,a7d2bd0b84523a6bbbaf57dd859d2f11,f6873a881f4f8318af272e371091d0fb,a7c3403eb0b56fb6db75712532d1eb91,a70fa6dcbb7515e480e9fe6a07b408c2"
5182389,49349258,4,"822ac6fdfe1decf47685fe1d1fee06ee,547358233da3d3b23bc916eea9110ae4,29e4aa25e9587f0e0c960c0b34f77118,6bc50f7b64ae6720f6db0beab0e06025,a7d2bd0b84523a6bbbaf57dd859d2f11,f6873a881f4f8318af272e371091d0fb,a7c3403eb0b56fb6db75712532d1eb91,32f9d18f9980cc9091c7185dd5796df7"
5182389,49349266,4,"822ac6fdfe1decf47685fe1d1fee06ee,a7ed2833b1972197fafea0e1c6dded67,29e4aa25e9587f0e0c960c0b34f77118,6bc50f7b64ae6720f6db0beab0e06025,a70fa6dcbb7515e480e9fe6a07b408c2,f6873a881f4f8318af272e371091d0fb,98bc4631b2192ca7f02c966b23c597c1,32f9d18f9980cc9091c7185dd5796df7"
5182389,49349274,4,"822ac6fdfe1decf47685fe1d1fee06ee,cce4813ebd675f8924c050507c3b3f3f,29e4aa25e9587f0e0c960c0b34f77118,ae76d286ffbce4c971eac7eec935d9ce,567acaa9e1dfa91dd881c4bcb9270c03,6bc50f7b64ae6720f6db0beab0e06025,547358233da3d3b23bc916eea9110ae4,f6873a881f4f8318af272e371091d0fb,a70fa6dcbb7515e480e9fe6a07b408c2"
5182389,49349279,4,"29e4aa25e9587f0e0c960c0b34f77118,f6873a881f4f8318af272e371091d0fb,822ac6fdfe1decf47685fe1d1fee06ee,6bc50f7b64ae6720f6db0beab0e06025,547358233da3d3b23bc916eea9110ae4,a7d2bd0b84523a6bbbaf57dd859d2f11,cce4813ebd675f8924c050507c3b3f3f,a7c3403eb0b56fb6db75712532d1eb91"
5182389,49349290,4,"29e4aa25e9587f0e0c960c0b34f77118,a7c3403eb0b56fb6db75712532d1eb91,822ac6fdfe1decf47685fe1d1fee06ee,6bc50f7b64ae6720f6db0beab0e06025,547358233da3d3b23bc916eea9110ae4,12de67239338f40f62e7760d9b896555,c1c7fd0561b5ca4511733d25742c96a6,f6873a881f4f8318af272e371091d0fb"
5182389,49349297,4,"822ac6fdfe1decf47685fe1d1fee06ee,d951c358bf58969110588b65b9abc5d0,29e4aa25e9587f0e0c960c0b34f77118,6bc50f7b64ae6720f6db0beab0e06025,a70fa6dcbb7515e480e9fe6a07b408c2,a7d2bd0b84523a6bbbaf57dd859d2f11,cce4813ebd675f8924c050507c3b3f3f,f6873a881f4f8318af272e371091d0fb"
5182389,49349305,4,"4038a398f90456aefb57f37be043fdd3,ec265daca1901ca6723893153075b85c,105e75815727594b8f49399d2de85b31,fc767dffbd3e19c121233e4d7b52b631,bfff0422f04bbdb8a922f9ba453d431c,d97d95c2a1aeac597cf660ba5ede0a0b,f70e8e31e213d972a717d94f9a03c3a7,f8d978fe8258cc753e922be1a7c49153,170254963c3ccfc72ac6032151d31c83"
5182389,49349311,4,"429e5fddd65c4f8415f29edafb5a14f2,780434de5bb63dddb9ab2a4e1a9eb012,27ce0f8742105d6973383547b4a4e5c2,b44e5790074d8313b4c84d4a95e80f2c,1ceb8a9bbe63f4820fc038491b26f3b5,a311abb7d375d7f52b32e1d230dc17e0,6cee7712f6f686b71fe184928c65ea84,334988bc8c9754a160f50c4632b1e6cf,1d921c4eccf798e64e93e5a4a00e7042"
5182389,49349323,4,"41af79bd0ec2422c0857bcdd8d640639,4ca2ff7a76981e2bd2453a28155c33d8,33fc482f8e86d73224add612a642e98a,04fd706559d4b13f391cc1b02b5c2681,fd03961aa2f1846185160adc56e2d695,343a70b4cbf8d209a1770d39fc1d0a80"
5182389,49349326,4,"97a79be35ff9ec9456e418acd0a9291a,97ea77eafec0ac4b3d0ce7b10eed4445,36c16bc0ade77dd2cf62e2d6ab08ae34"
5182389,49349333,4,"6263499d8024e865f1ccb40d020331a5,3fcb6584bf74c8f6051b5c8f1ad92b95,9fc5cde1d52fbddb1ba8eca2af53df7b,69494b5cb8c3bda14d8f266206656f07,654466d881530225b8d45b6c51ecdc5a,42cf9659ce57e3ac8f391c3d9fbd6d3a,c406e8b4233e3b3afdb60739b6565a42"
5182389,49349355,4,"67f2f488a02fb960ef87927fd6596d05,bc50ff48ccf8a298ce508fce434695eb,798f13964c866d348667ae24392f6ad4,69f223c6b9c2f15369ccec97133079d5,3b1866b1ac6e7683ba828dce881a9786,0833d5d423a67a11c4323ca627e6332b,637ef1aeb3bab9939c1af820afc3f88f,c8d45d811e9cdefe0c50ae3f91c0edac"
5182389,49349362,4,"1956fde175b77da377ce97d542d72ae4,0b4e40d4b8dc300cc9d7d4f6a4f51c62,ac9f68cf8539283dec9206d9f4d2ba5a,2ceb6008109d1eba84feece6c1dae0a8,eb8aa1cc0d519142764e4a21059de387,580cf2372d8a657dffa96f014f84f2b9,e5c502c9484a0b6b04bf702d3a7ae316,a62b76c15cc75189a0b782a80972b4d7,04479dddfe8228a63bf86826c9b013e7"
5182389,49349369,4,"bcd0ff23c07dd5e56bec7f46f25b7574,acec3ec337d1aa2925237fc21f74a03a,b575d3a9804ac94d5f990c7f6795e180,c52d7bc73bc002f4770009befb822ff3"
5182389,49349374,4,"3ae2d6844156c7ec81e28d0d5de54152,acec3ec337d1aa2925237fc21f74a03a,554283be27225131ef5e8280f7fe2159,bcd0ff23c07dd5e56bec7f46f25b7574,85a65fa03661848181da5eb86cf23838"
5182389,49349383,4,"8f5f18eae7c867dfd54f2c6689cc598c,95e606234582d1c0e7118a74d892d583,7d96ae5ad797d38ef034f2df91a87062,01719edaab90c99f466ca9226bd51dac,ecf7ccf48e19f67bc752a263df309f9c,c52d7bc73bc002f4770009befb822ff3"
5182389,49349394,4,"9906784df05e2d6bf00f447fa2652f30,59f6dc97d3bdd7444b34fa19d32e5a9a,6f47b8a77d2e5db7fd7df02e5e9f1a21,c5a1d19e164e1ce6fb4e75668a1f39aa"
5182389,49349406,4,"e2e48281b463dab55ce005693e6bb5d8,b9577164fe4e7600e48b4eddafc1bcf1,f10a1b6f1ad0f9533c4b26f886f1c434,7ec038620bb58b8d861dc73b8a41f8cc,9aabfc4b22c13080f28180734b436be4,6b6a973f937027681d444bc8ab87c9aa,e765171e74388990d0f7564f0992c040,e62e1c5148b3c84400a78f57032e9a7d"
5182389,49349417,4,"a494f64ca9068bc586ea00d1c8a3d514,90ec0093f4cd27b453b6a458c2f03306,69ba5bb51e84adb1bf8606cee0a43d70,bba7d9a1b6aa8d6da9f45fb4177615b1,8e9b11cbd752d2741fd5ae5282be29be,49e82972ac2c1b6a84403f0a2d2b4add,fd6f5919e807cfbc66430daf010fddb9,8fb2b8dd0c32ab7054bff77c3733574a,f30aed3ed75928aa1edca383945b33d8"
5182389,49673088,4,"6ad2df4ae004ff1f4ab9c4e645939e6b,b371235a3a046563187b6036a2d5ac9b,94874a0d0dc2c26b642ace1ad0c570a4,6ca26c0b7b4e6391a60c55ea132f95a6,eed820b1ad56983952af0a539095966e,3cc6232eefdae486498b7100bc0dd009,c1b82bdc9d78bf82a6474a81a57db55b,70a0e20ea7467c1bb4371634fb19bcda"
5182389,50171900,4,"67bd470eaca3a767d6ee25f9c2b0be14,595fd7dfa3fa071c40f03178773bb8a5,26ad3f1cfdae72f889f9acac62cd30b4,a1132382891d22b413b12ca71bf65a7b"
5182389,50174046,4,"0ca6e6a84944f90a7ecdcdc91d9db2eb,36f58b90126521ed2988e7dedee1b11b,4d5c054f1095656fd9c652e0d88a3744,14ee5f4b7c6e3aaea42d67d7fabf733c,03f39a6bd3016184b12d947f9e61e55c,197fa380fa9042ac0d469095a4e133d0,4a05459fee89df5822b01cd6b74af0c2"
5182389,50177923,4,"8a8dc962b7be8770e98ab1053102316b,b477564ea3874b008268ef17ad836573,34c82555b8279489237d82b516197742,5f2e1196534bf7f99e5cb922b75b922c,41eafc474c8dc2dd1c7688e8a28ccac3,51dc458f11d73fc00e8604392b321a10,c3f9efe58273dd22950f68d15f92013e,af16831bba958afd087df43d382a1c6a,08b19e0e6bded3210ac79a9aeb5b4a5f"
5182389,52221575,4,"c71c0bb3a6fd601b094c4181125904cf,e6f7f036d764beef4e9e5aa01cd24fba,c130f67d94cc77e3f34670bc9bf8ad88,562ce40b8ad4f0c7775b7ef4088383c6,faf57a2046d1ae6d99f0b8ae5387a8f2,c7b04bf3615d70143334ee3259fe8ac7,9c936f9045afe16ce2ea8908b985aa3c,0038d775d462e63dd0eb409e9fda5ae5,c54e3f255688c528a93f48814751aef3"
5182389,52221580,1,"5d181e2890dc77aa58222490edc2a0ae,1c231a516fc9280248c6c89d1b0eca67,282b11b23115050a2fd1339d27beb3ec,e92f598abc7cbfd427519fe89b416e05,0b220eae020fbb41fcb36490d1957a95,7255aea6c8b5b1da533f7980f1076201,783bde7bfa8cd3bd0bc677838a9cc9ef"
5182389,52221587,4,"99c69d895c8449513e756a0a6523c601,aec0b0970c2d55c683233b714099b294,abc07b13cb1f8d94c881c408b6de70c7,477ce52b80c687c58ac1d8a498ae5ed7,ce827a8663f838d4e1fe99f36def1bde,3e364d6bde708cf347a68429293d5067"
5182389,52221591,4,"000bf0d409c72b316247e0595e4b0319,405d384a6246114e9a552aa0583d1ed1,f9fe756a2fe26a6cddab0768b3809c5e,a669e349072674e8a9b215fa41195ffe,191724aac2ee808a8fff832159f947b9,00da0ccbcedf8298de1ec1da7d73ef11,9d250f6a65b9b2bfac0f98e48e86112f,9478e0b9b2232faf14b5c0aa9c58276f"
5182389,52221595,4,"705958ebe8f035030bcd261f99af132a,f1d6ee98d1d2bbca9f52ca6e485c064c,194ee3f53354ed55ad937bc86be97031,773067ca00086ddb71a85e3ed27de824,a6d1323cf94432d0705b41bb940bb898,313f3bb1ef9e3a9d7a068ce00f8707cf,604b7a1c48cb0de40ed6b1a1cf5acfb0"
5182389,52221609,4,"ebdaf3936b66e0c9c79f1d359f0b2640,a9c8f1c3a17207edbdaa1e4bf311a865,b4edce1461f98425fce5dff36e590972,c531700eb6b89c81db26532382c650cf,0ef49fab49a2bd7b432991a17595b36f,2b442b7da064ffd4478d44378a0b7aeb,b34c45f3225115e9b67967ec29179991"
5182389,52221617,4,"485496045f96ca556a398e9deda57ee7,1f74ed47d1d7abf64ed80c190cfd3594,b8573ee294af558dbdd852d30bd04340,57877b17a42c168ab43788c150a5deeb,3f64149c4e64a42eecef70a97a00e1c1,01a87139e747e535c23fc24776181497"
5182389,52221628,4,"e9361257d87ead3c4a6e7d9c10e8d9a1,6135d3ee804dcd2c7267a2edc36917ad,b27ccb5c2a5d3a4ef6261d345ecfae05,4f91896661855ba2d610f211c601c0c9,ac6f7ee0c09071983ff03c6a987e48a4,44e8b1e4aba225d1a9839835864e38c4"
5182389,52221634,4,"e4f70f3261c091eea5c363a1aa6e3a63,b81395d0ddc112012e6d85c0699a188f,8907b5d15e390f087cee18be48311c75,0ced1df974f302af4f7909eb5e9f77e0,06bc240a7b0cc88aaf6afd4eaad10925,87f053d7f4404db57d9f98a42f017342,7c3975aa86cfe4e0153c5f225651ca4e,e00dc9b2048c4f8527f4f94c282a8862"
5182389,52221642,4,"1794b18f0a3f953d7e1b59cef3e725ef,074df86ee0acd5fd5bff1f299bb617a9,a6a0cd5b847d9a251665d0b8255e7473,640a2d60a2a551ad784f5d8d0f9bd9fc,32015bfdfef26aa0eccb1ef6a4a8afa9,5cd48a989fdad0370da827d7228cbcb2"
5182389,52221656,4,"c1284d36e6a2e2f248546574b1619163,09c65beaf14755d0434ed6421f9644df,a99dcf2451fc11ff5d6c2892c23e60ab,4f00ffda81a9a7c5dc51249f9ee5668b,71ca70ca120d7bf5b9651e8d3360e476,a053b69323511e4059a6045ccce1ea3e,4f08fc187b70fa38a215eb70d0b73e15,449e62a601b59b02e516a85a80f946ec"
