Shop_26397007,Shop_26396404,Difference_score
362744319,369477223,22.0
464079650,369571334,24.0
466513786,367999020,22.0
464165653,370768696,22.0
463714474,455147943,23.0
535402844,455048076,23.0
348957376,455147943,23.0
386406343,522429325,23.0
348874625,455140729,24.0
338600355,368010456,22.0
338600354,363348876,22.0
384465979,454978822,21.0
338600356,522415386,23.0
338600358,455129701,24.0
464158440,419290041,24.0
365615413,525257984,21.0
464127482,369662350,22.0
383063325,488909730,22.0
464057361,368016546,22.0
349415958,369721795,23.0
362792166,368019554,23.0
463973864,584906425,23.0
362732808,514292269,22.0
363496578,368012175,22.0
463755301,522415428,22.0
402602339,454960457,22.0
463652927,525239668,22.0
466458590,367993956,23.0
464246119,455145727,24.0
352580967,455122553,22.0
464441005,525240390,21.0
386322081,525237871,22.0
463780433,522425152,24.0
466531282,525254987,23.0
347636133,370773647,22.0
391221130,514292269,22.0
464057771,525240250,22.0
464190880,367966146,22.0
463593920,369672887,23.0
390603038,369641923,22.0
464162565,370778531,23.0
349214265,455147943,23.0
464084768,526294617,23.0
362970037,525241595,23.0
463599125,398411344,23.0
382613101,452586520,23.0
365617154,522430013,23.0
362825734,374080133,22.0
463999634,370894165,24.0
463756650,369662350,23.0
351102338,369716778,23.0
463613255,522425076,23.0
464256844,368019404,22.0
464174612,454405350,22.0
362814834,455141817,23.0
464419038,365984832,21.0
464100074,369595103,22.0
464436995,367491219,23.0
349097373,599620750,23.0
350702639,452474519,23.0
464250447,452586520,22.0
465504202,452437124,23.0
350702637,369573367,21.0
389128903,440774421,23.0
362818903,455052154,22.0
464258716,452448011,22.0
463664591,366345159,23.0
463764316,522426459,23.0
463724612,452465572,23.0
464155010,525239379,21.0
347584523,452406313,22.0
464167496,455122553,23.0
463825663,525239379,22.0
464436195,369581662,22.0
352580778,369481481,22.0
470699629,522425152,22.0
385587680,455147943,24.0
384493020,525236374,23.0
464085561,369586504,22.0
463596830,366345159,22.0
402440581,574100672,23.0
352535860,368019667,23.0
470701773,370894165,23.0
390590121,452613378,23.0
459597554,451898347,23.0
391064081,584906425,23.0
383063664,368019667,22.0
388775355,522415476,23.0
464012923,338655433,23.0
464185918,522431330,22.0
362836596,368018629,22.0
464413725,366344260,23.0
362743797,570180377,22.0
464172752,370898586,23.0
384546357,584906425,23.0
351003703,525236374,22.0
352492882,368012175,22.0
384661681,483135159,23.0
384275009,370777432,23.0
402314611,369641923,23.0
362765909,483149943,23.0
463826216,369575585,23.0
464156701,367982527,23.0
466477262,369716778,23.0
463790947,531733286,23.0
463710188,531733286,23.0
347210148,522427636,21.0
464425739,532538888,23.0
464083073,454405350,22.0
352564749,368012175,23.0
463719350,369523756,22.0
338600357,525238521,23.0
464124665,366301769,23.0
470667126,525236458,23.0
383172122,584906425,23.0
535406578,368019667,23.0
362709913,369675495,23.0
464060157,525254987,22.0
348956762,525236374,23.0
464454883,522427988,23.0
362708436,522426459,23.0
383146671,526295722,23.0
463605131,455141817,23.0
464078925,368010456,23.0
464182724,455137481,22.0
391030031,525240390,22.0
384718514,369600853,23.0
383093507,368026484,22.0
465423223,525238521,23.0
384348023,523424445,23.0
464009708,369571334,22.0
383183177,370894165,22.0
384152082,455119071,23.0
402356065,368019554,22.0
459502153,522425152,22.0
390592257,370894165,23.0
349279714,345087386,23.0
463827105,369523756,23.0
567631043,366121298,23.0
567631593,369315514,23.0
463507496,368026484,23.0
382669122,483028787,22.0
388774982,514288148,24.0
348931613,452562182,23.0
466509004,485941553,23.0
362708855,369523756,23.0
352549605,522426141,22.0
463598426,455137481,23.0
463702457,483028787,23.0
362803713,522431330,23.0
464168548,452448011,23.0
463757222,373301623,23.0
463618288,366121298,23.0
350697135,367543085,23.0
362832909,571313392,23.0
464055469,455112594,22.0
362810810,532538364,23.0
464190941,368018382,22.0
464300492,455129701,22.0
362837365,454074520,22.0
464128951,522425152,23.0
463678185,522429325,23.0
384663743,369481481,23.0
464127121,584917265,24.0
362780365,526295722,22.0
362753607,345296869,22.0
470704930,369641923,22.0
463977968,367486187,24.0
464016297,532546910,23.0
386354815,525236137,23.0
351083666,368018864,23.0
464154023,508708346,23.0
466482470,369674027,23.0
385081687,368018864,23.0
402519121,455129701,23.0
347650657,483135159,23.0
388654315,452474519,22.0
464078721,525236458,23.0
464007579,367982527,23.0
470696627,345089423,23.0
352580349,522429325,24.0
459650798,369676376,23.0
464429031,367966292,22.0
464110453,370898586,23.0
464181063,370777065,23.0
463896182,483149943,23.0
383146024,481408500,23.0
463498250,369589264,23.0
362814027,367528910,23.0
386165283,483144212,23.0
382850310,345089423,23.0
464171409,525237339,23.0
352534585,369580009,22.0
352493562,369523756,23.0
352564241,522415476,22.0
464231450,369675495,23.0
464179206,570505603,24.0
463549526,522426141,23.0
459614074,485941553,22.0
463744626,369580009,23.0
350985121,369573367,22.0
464255465,452465572,23.0
384030430,522415386,23.0
384615986,525238521,23.0
463651455,370778531,23.0
463772241,369136684,23.0
398707358,522414467,24.0
464157644,525236137,22.0
398655471,481157292,23.0
463621687,599589884,22.0
390982722,574097508,23.0
464153779,367528910,23.0
464422115,570188440,24.0
402253142,525254987,22.0
362710175,455147943,24.0
362818466,525246206,23.0
459721427,526284379,23.0
464125785,369589264,23.0
389139481,570505603,23.0
464205531,485941553,23.0
463555832,532650586,22.0
464437192,522428593,23.0
362768312,367547573,23.0
338600373,454060623,23.0
363500975,454869871,21.0
338600370,522413924,22.0
466491191,455122553,23.0
463604431,455102299,21.0
464209989,369125602,24.0
463748721,368010456,22.0
351007951,532545183,22.0
350979717,522426459,22.0
347635556,363486040,23.0
464192316,365990047,23.0
386322316,522426430,22.0
466495051,525238521,23.0
362829420,369586504,23.0
463722722,368018864,23.0
464219557,525236458,23.0
463546781,483149943,22.0
463738072,369595103,23.0
466453069,369676376,23.0
463794707,419059482,23.0
362799487,455080385,23.0
384326386,419059482,22.0
391119316,368019667,22.0
459709968,526294617,23.0
349329887,368019404,22.0
463712112,525254987,22.0
389103539,525236374,23.0
389410766,580936694,21.0
363501513,369572579,22.0
470692846,369523756,23.0
535402641,525238521,23.0
463685253,367993956,23.0
348903940,465437143,23.0
463695387,368019554,23.0
463481747,455143826,23.0
384532313,369308924,23.0
402189178,514292269,21.0
464086295,455147943,22.0
464396776,525238521,23.0
464220365,368019667,23.0
362740979,452448067,24.0
362675838,452437124,23.0
465630539,532538364,21.0
362670808,599622591,23.0
463507806,455147943,23.0
459696769,345086212,22.0
391201916,522427636,22.0
348944241,560690131,21.0
350702578,532545183,23.0
463791756,452448067,23.0
466517888,369675495,23.0
464460759,370778531,23.0
349094711,483147857,22.0
363497632,571312857,22.0
464132380,369716778,23.0
350702615,369595103,23.0
391141201,368026484,23.0
463598851,483028787,23.0
350702618,368019404,23.0
384001225,449665771,23.0
362676560,451761940,23.0
464151939,452285581,22.0
463776625,488909730,22.0
464421202,525239379,23.0
463148831,522426722,21.0
464420152,369572579,22.0
362717314,367537177,23.0
382629658,455129701,23.0
365615231,481364202,22.0
463708695,526295722,23.0
382759112,369716778,23.0
383002238,369481481,22.0
463480507,532538364,22.0
464217678,368018864,23.0
463752531,522427473,23.0
464302123,369716778,22.0
535406933,369674027,23.0
348917726,368019554,22.0
459518984,370782148,23.0
464173571,560695114,24.0
463767779,525239379,22.0
463754240,369571334,23.0
362815526,570196244,22.0
385742658,370778531,23.0
384275098,455080692,23.0
463549202,522426430,23.0
382406261,369573791,23.0
349231332,455144719,23.0
463567198,522431330,22.0
464107314,481157292,23.0
463603235,398411344,23.0
348906677,522428593,23.0
463793314,522425152,22.0
464338531,481408500,22.0
382650438,519429582,24.0
463682965,368018864,22.0
391043301,570196244,23.0
402572134,454701828,23.0
463149408,369532157,23.0
362800127,367981876,20.0
362835847,581013622,22.0
347587078,369481481,23.0
382951999,372991666,24.0
470669392,367856908,22.0
470669394,525240250,22.0
463596101,368010456,23.0
463680830,369523756,22.0
463701795,369581662,21.0
463766131,485866303,23.0
464010544,525243105,23.0
390555299,369288647,23.0
388773962,367982527,23.0
464208468,525250703,23.0
402368255,525236458,22.0
362675559,532538364,22.0
466524479,514292269,22.0
463624971,369676376,22.0
466464227,571293575,23.0
362843423,519427258,24.0
464174134,522415476,23.0
384216227,481408500,23.0
463618441,525254987,23.0
463734974,574597244,23.0
464035950,522416967,23.0
362847504,369674027,23.0
463765818,367848972,23.0
347599949,368016726,23.0
389139297,452448067,24.0
384001760,455141817,22.0
388748914,367966146,23.0
362811832,452801992,21.0
464340329,525240250,23.0
463667533,599802428,23.0
382405363,398411344,23.0
389052756,418880366,23.0
349051183,522431406,23.0
385892385,455129701,23.0
398689669,366297868,21.0
362803267,483149943,23.0
463897148,519423794,23.0
384150873,452448067,24.0
464129590,455147943,24.0
362731620,522431330,23.0
463612356,367522623,23.0
385693696,525237871,22.0
383080748,452437351,22.0
464425311,525250703,23.0
362964204,367516084,24.0
464434145,370778531,22.0
470692989,519423794,23.0
465504902,452448067,23.0
350712901,449374834,24.0
385614305,525236137,23.0
464108529,522432032,23.0
463684935,455147943,23.0
463689540,525236137,23.0
347635377,368019667,22.0
390999876,525240250,23.0
384261863,369571334,22.0
402367621,525254987,23.0
466484562,523422847,24.0
464100555,522431330,23.0
464263246,525242558,22.0
398690384,369675665,22.0
470696607,455147943,23.0
464271187,370894165,24.0
384688831,370894165,23.0
464192964,369716778,23.0
463926752,570508239,23.0
384532473,522426722,22.0
389086029,504141849,24.0
466485222,522426430,22.0
464039518,367856908,23.0
349156205,522416967,22.0
463647075,522431406,23.0
463561628,532545183,23.0
382939029,366266874,23.0
463476174,522417652,23.0
464427326,368029589,23.0
463720076,369523756,23.0
350948120,370778531,23.0
389050282,522431330,23.0
349230500,369532157,23.0
465870992,368019667,23.0
384106938,560694609,24.0
470701188,369721795,23.0
389378311,367527086,23.0
383182766,481364202,23.0
464339345,526295722,23.0
464132035,452448067,23.0
463623919,488909730,22.0
463596665,522429325,23.0
464161641,525241595,23.0
463697829,369674027,23.0
464247824,481157292,21.0
384216051,581013622,23.0
350996253,531733286,22.0
535406123,522425152,23.0
362741104,525243401,23.0
463723679,455122553,22.0
464303048,368019667,22.0
463754720,366301769,22.0
363499132,369581004,21.0
349156679,571307504,24.0
463482846,370898586,23.0
463505515,369586504,23.0
463667856,362903067,24.0
384041440,419366683,23.0
350697472,522426459,22.0
463612985,525254987,22.0
464172540,525240250,23.0
463891667,525238521,23.0
463601178,526294617,22.0
464164963,522426459,22.0
362808908,522427772,24.0
466496748,369720857,24.0
350972612,522415476,23.0
362757459,369716778,22.0
362967407,525236137,23.0
365601509,455129701,23.0
362719048,368010456,23.0
463973533,584906425,23.0
391012644,522427818,22.0
382650660,525236137,23.0
464226340,522427636,23.0
464259410,370777432,22.0
464242816,369600853,23.0
385614498,570196244,23.0
464127992,488909730,23.0
464434621,525238521,23.0
464278443,525240250,22.0
362831203,368019404,24.0
464162345,525245807,23.0
567630036,454978822,23.0
464453230,369589264,23.0
463146516,452474519,22.0
362708601,368019554,21.0
464298788,369720857,23.0
464086501,369580009,23.0
470700919,369586504,22.0
463619986,481364202,23.0
391030205,365996837,23.0
464444147,370894165,23.0
463151626,560692876,24.0
463999031,522426353,23.0
463975284,581013622,22.0
388667959,369600853,23.0
464277292,522426459,22.0
384030213,440733381,21.0
466509407,449169274,23.0
398723985,525238521,23.0
464278059,398411344,23.0
463702083,369586504,22.0
347634768,525254987,22.0
464005189,345087386,23.0
347380456,370778531,21.0
383019847,522427818,23.0
348933330,369589264,23.0
464301998,522426459,23.0
352480171,454074520,22.0
464059363,525242558,23.0
384673851,522425152,23.0
464083967,369716778,22.0
347633429,522426459,23.0
384495001,454405350,22.0
389156652,532546463,23.0
464166337,570196244,23.0
384720630,525246206,22.0
384399938,522415335,23.0
463723385,455129701,23.0
362852532,522426353,23.0
464395027,370773647,23.0
362804734,367537846,23.0
362959636,369523756,23.0
389382814,367537177,23.0
463146199,365723218,22.0
362720869,452465572,23.0
352493245,455112437,23.0
459721895,531733286,23.0
463926051,374290058,23.0
349155521,455112768,24.0
388768672,363272197,23.0
464449897,452437351,22.0
466519242,455112437,23.0
362803049,369571334,22.0
384043108,369581662,22.0
464437282,525236374,23.0
464004838,532542128,23.0
464052458,367856908,23.0
463479474,570196244,22.0
463557247,368018864,23.0
384492847,454748389,23.0
464169406,363272197,22.0
352520136,369674027,23.0
464158575,525239379,23.0
463773924,452448067,22.0
382651455,369580009,23.0
362711920,369662350,23.0
463892872,369573791,23.0
464455648,369600853,23.0
388776666,452448067,22.0
386354292,370777432,22.0
463683586,525243401,20.0
463548574,367993956,22.0
470700749,368010456,23.0
391012783,532546910,23.0
464159412,481408500,23.0
466514239,368012175,22.0
347504933,369583575,23.0
362810023,367992528,21.0
382668301,574596635,22.0
464226152,374601940,24.0
463560239,455112437,22.0
466522671,526295722,23.0
384116486,584906425,22.0
463603478,452586230,23.0
384661537,455144763,23.0
349264000,532546910,23.0
348875762,369572579,22.0
463975580,367993956,23.0
470690657,455110070,24.0
463755731,522425152,23.0
464187365,368019667,23.0
464279654,532546910,21.0
365616100,370773647,23.0
362812355,481157292,21.0
463759645,368019404,23.0
463781976,481372771,23.0
464149976,369577494,23.0
362961962,481364202,23.0
362674229,522431406,23.0
362792711,369667104,23.0
348919629,522431406,22.0
384133125,418853896,22.0
362672107,481364202,23.0
384413181,369481481,23.0
385587757,345087386,23.0
464125100,522426353,23.0
402436366,369676376,23.0
388635159,522426722,23.0
463567956,366161536,24.0
389139947,570180377,22.0
383246711,522426353,23.0
535402560,369662350,23.0
466485931,525237871,23.0
464036403,369721795,23.0
362719844,570506532,22.0
466469602,363454339,23.0
464431660,369571334,23.0
390615514,522430836,23.0
382970504,368019404,23.0
383210931,369573791,23.0
463688928,525245363,22.0
352580128,455144763,23.0
470692651,441367199,23.0
362852701,522429325,24.0
352549312,367966146,23.0
389072676,369523756,22.0
384375909,481157292,22.0
362970533,525243401,23.0
535409955,369603847,23.0
465426755,532539993,23.0
390594810,369662350,23.0
365602319,483135159,23.0
402314332,454725586,23.0
347357817,522414467,24.0
466465604,366301769,23.0
402234317,451844685,24.0
464271304,455112437,23.0
463693830,369481481,23.0
463746629,522416967,22.0
463657814,481364202,23.0
463613562,368016546,23.0
384598672,532650586,23.0
464244430,369581662,22.0
347651567,370894165,24.0
463554341,370894165,23.0
362790488,452448067,23.0
384288405,522426353,23.0
347623960,522431330,23.0
348843330,369716778,23.0
348956629,525257984,23.0
463559257,522415476,22.0
362731809,369572579,22.0
402218788,368019404,21.0
567636865,365723218,23.0
384612416,522430836,23.0
464272354,369631855,23.0
464395829,599796426,24.0
402435557,340148115,23.0
362803908,452448067,23.0
351101913,368019667,23.0
351101910,454074520,22.0
351101911,369641923,22.0
464172213,367999020,22.0
348905429,514292269,22.0
383031396,369716778,23.0
466514532,452448067,23.0
362791283,522415476,23.0
384303414,483135159,23.0
470691600,455137481,22.0
464209493,370773647,22.0
362782846,485941553,23.0
347665118,370894165,24.0
466460475,455109026,23.0
362958743,525238521,23.0
362806999,522431406,24.0
464217913,525242558,22.0
464159886,455126348,24.0
402356252,369315514,22.0
464233463,525257984,22.0
464227942,455112594,22.0
382831763,367966146,22.0
384067978,394595371,24.0
390973959,452448067,24.0
349123594,365997735,23.0
463620284,369676376,23.0
362842948,369573367,21.0
464167946,369674027,23.0
464304277,368012175,21.0
464173896,526295722,23.0
463722528,369580009,23.0
464164419,452448067,24.0
349081475,369580009,23.0
384692106,369523756,23.0
385634701,454060623,23.0
464456934,398411344,23.0
464171790,574090240,24.0
464152482,455122553,22.0
384336272,369583575,23.0
349155968,387723177,23.0
362820502,574600448,23.0
463150910,452578301,23.0
463507379,525246206,23.0
390615720,481421110,23.0
386352546,455052154,20.0
464160675,525239379,21.0
567631764,369577494,23.0
347629740,584906425,23.0
463624114,369583575,22.0
464053941,455147943,23.0
362844517,374056484,23.0
385708009,369721795,23.0
464163494,455112437,23.0
466535090,370773647,22.0
348920942,369575585,23.0
465453984,369571334,23.0
362853640,519423794,22.0
362853137,522431330,23.0
365618608,368019667,23.0
464395555,574596635,22.0
464075930,369581662,22.0
362803129,525240250,23.0
464016643,369600853,22.0
352492796,367982527,23.0
464269768,369583052,23.0
350987406,581013622,22.0
463743460,452465572,24.0
464231532,455122553,19.0
402411350,571293201,23.0
463798657,369523756,23.0
352612824,514292269,21.0
347503421,481408500,22.0
464133224,368018629,22.0
389049913,522415476,23.0
391099530,374671639,22.0
389159211,366121298,24.0
464248691,522426430,23.0
384386631,369589264,23.0
464258178,368010456,23.0
384532153,369573367,22.0
464243649,369589264,23.0
352479199,532545183,21.0
347636634,454160924,21.0
463478853,369299080,24.0
402201608,481157292,23.0
362802992,525246206,23.0
350720457,367999020,23.0
350720459,370894165,23.0
463754932,526295722,22.0
464397958,367982527,21.0
383110391,576730428,23.0
349171597,455154059,23.0
384199541,370889362,23.0
384349660,571302006,23.0
464031050,532546463,23.0
362814219,368019667,23.0
352505946,370778531,23.0
463704656,522425152,24.0
464157140,483149943,23.0
464266568,369523756,23.0
464175243,397947450,23.0
362808750,369631416,21.0
384598448,522415428,22.0
351011858,522415335,23.0
466466942,368010456,23.0
384673275,370894165,23.0
464130112,368019667,23.0
384116939,599589884,23.0
463617898,525240250,23.0
385895006,483135159,23.0
464417744,532544694,24.0
347583466,368018864,23.0
362744098,455060896,23.0
464337400,514292269,23.0
464305311,345087386,23.0
535406667,525239668,22.0
464244920,369315514,20.0
362963992,369661120,23.0
382952225,454405350,21.0
389426382,369580009,23.0
464170750,452437187,22.0
389385558,454060623,22.0
362809157,369580009,23.0
463695208,452437124,23.0
463625885,369587374,23.0
349201054,522425152,23.0
464128603,418880366,23.0
464192653,369595103,23.0
464299423,452128268,22.0
466486245,452437187,22.0
463506563,483135159,22.0
391202594,369571334,23.0
383082562,522415428,22.0
464188775,369573791,23.0
463475480,525236374,23.0
464338894,451995641,23.0
391043411,369315514,23.0
470690679,368010456,24.0
385840409,525257984,21.0
567631578,531733286,23.0
470690923,369586504,23.0
348907595,481349811,23.0
382985979,452474519,23.0
402471362,369583575,22.0
463556457,369716778,23.0
464210160,370777432,22.0
464163680,577435343,23.0
464306033,522415476,23.0
535410103,369716778,23.0
464457274,369481481,23.0
402593741,369675665,22.0
363497753,455149717,23.0
350974234,455122553,22.0
463691452,454978822,23.0
464176201,368010456,23.0
391183023,368012175,22.0
362730579,369716778,22.0
464160884,452437351,23.0
470691785,522431330,21.0
466528511,368026484,22.0
459581737,451865108,23.0
464460032,522429325,23.0
464255626,369580009,23.0
390723333,481350654,23.0
464443100,525239379,22.0
464035421,366301769,23.0
362781877,367522623,23.0
466510323,369662350,23.0
464336793,584906425,23.0
463596449,483135159,23.0
464450132,525237871,22.0
463553798,581013622,23.0
463717840,369572579,22.0
464155796,363450159,24.0
362966638,367966146,20.0
390615992,599846912,23.0
402331270,369595103,23.0
466459279,379193944,24.0
464040709,368018629,22.0
362790939,368018864,23.0
402572404,368018629,22.0
464446080,525240250,21.0
388655467,368018629,23.0
348931928,369641923,23.0
463476682,369721795,23.0
463655880,398411344,23.0
362849022,485866303,22.0
362820865,455144719,23.0
347590796,419289483,24.0
347679027,452437124,23.0
464179000,369589264,22.0
384275438,368985598,23.0
463542495,599589884,21.0
470701494,532538888,23.0
466460673,419059482,23.0
362809369,526275756,22.0
348810741,519794074,21.0
362810234,525245363,23.0
362811046,574596635,23.0
464245854,455147943,23.0
463607275,522425152,23.0
463690142,522416967,22.0
466526123,531733286,21.0
385072850,599589884,23.0
464265734,504117446,24.0
464425983,522426141,22.0
464425636,570189849,24.0
349080856,525236458,22.0
464219753,532653246,23.0
464243458,574596635,23.0
465459417,481364202,23.0
362754944,452448067,23.0
463144459,525245363,23.0
470691802,525245363,23.0
463611792,368010456,23.0
348656743,481408500,23.0
464084272,369481481,23.0
463481279,481155670,22.0
389395862,485941553,23.0
535409365,369662350,21.0
464417486,367945818,23.0
470672447,367997917,23.0
464298290,599589884,23.0
385731324,454405350,22.0
389307371,577435343,23.0
384133791,370894165,23.0
463645574,368019404,23.0
470702149,574596635,22.0
389427970,525250703,23.0
470926965,369573367,23.0
470670974,369675495,23.0
386387913,374056425,23.0
463721896,369647594,24.0
464281694,522426722,21.0
464128818,455147943,24.0
384348233,454978822,23.0
463764642,367522623,22.0
464438245,532539993,22.0
464259818,367982527,23.0
464435935,367966146,23.0
464163300,526295722,23.0
389378906,369595103,21.0
464225821,367522623,23.0
567631212,368018382,22.0
362708912,483028787,22.0
463695016,452613788,23.0
362804448,369571334,22.0
464041083,526294617,22.0
349098358,522424922,23.0
382987631,522426430,23.0
350964256,522425152,23.0
382986580,525236374,21.0
391063276,368019404,23.0
384479723,369580009,23.0
349330906,455154059,23.0
362844398,532546910,22.0
463664792,525240250,23.0
463706295,481155670,23.0
464101744,571303091,23.0
464453584,532545183,22.0
384583556,522429325,23.0
464435794,570180377,23.0
347650081,369315514,21.0
384071350,532545183,23.0
584827695,369716778,23.0
464058987,525242558,23.0
464074797,455129701,22.0
350948316,522427636,22.0
465501343,370773647,21.0
464078534,455112768,24.0
463753609,368019554,22.0
363502711,522429325,23.0
463504785,451898347,24.0
384073601,369674027,23.0
383172438,369523756,23.0
389383090,454060623,23.0
389288251,369641923,23.0
362742738,369504502,22.0
464185223,369674027,22.0
464442970,532545183,22.0
466476824,532538229,23.0
350720479,369583575,23.0
362852991,598486248,23.0
464179612,368019554,23.0
362791984,369662350,23.0
463741377,452586520,23.0
463504565,367982527,23.0
463925893,368019404,23.0
350973439,485943831,23.0
362675603,369581662,21.0
464436264,369675495,23.0
464268659,367966292,23.0
464153675,455129701,23.0
402435967,367522623,23.0
350989391,370778531,23.0
384427379,451730831,23.0
463681415,584914071,24.0
362771806,522425152,23.0
365602596,522427988,23.0
362851871,370776934,23.0
463659396,455137481,23.0
347432176,368018864,23.0
388634073,369523756,23.0
351101891,525236137,21.0
351101897,369675495,23.0
463696231,584906425,22.0
382869937,369662350,23.0
386354476,522425152,23.0
385873420,455112437,23.0
464458923,525238521,21.0
362744564,454851971,22.0
466491930,369315514,22.0
349051434,368019404,22.0
384466522,525257984,22.0
390983025,454978822,23.0
459532184,452465572,22.0
402391537,577435343,22.0
464260716,368018864,23.0
390999416,369572579,23.0
362964401,455088203,23.0
466475913,560689076,23.0
362783622,369315514,23.0
464277009,369716778,22.0
398707610,374655640,23.0
362782128,369674027,23.0
466497843,452465572,23.0
463150761,522429325,23.0
463737710,481408500,23.0
463734442,570180377,22.0
384151768,370894165,22.0
464156200,522431406,23.0
347588860,522428593,23.0
464440214,525236137,22.0
464215737,522428593,23.0
463498041,369676376,23.0
382389368,368010456,23.0
464229791,369721795,23.0
384692667,455154059,23.0
463737865,452448067,22.0
362804251,452613788,24.0
402171984,369675495,22.0
464124811,584906425,23.0
402553831,522429325,24.0
362831934,345087386,24.0
362850454,369675665,23.0
535409996,525245936,23.0
349215705,369523756,23.0
347680807,525240250,23.0
463617229,454707738,23.0
464074499,532546910,22.0
362758654,481351932,23.0
362841264,370777432,21.0
349066382,368985376,23.0
464181574,452437124,22.0
384642246,370894165,24.0
463976074,481157292,23.0
464040357,522428593,24.0
350965449,522431406,24.0
464150120,525243401,23.0
402332257,367971854,24.0
362753688,369572579,23.0
463791982,454405350,23.0
362967718,452437187,22.0
584827223,454074520,22.0
347585264,369721795,22.0
362837854,532545183,23.0
382813493,342819326,24.0
391140610,522430013,23.0
347588642,367966146,23.0
398708124,532538229,22.0
463793585,369573367,22.0
464431956,522425152,23.0
464451867,452448067,23.0
362970280,369583575,23.0
385081206,525243401,22.0
385729055,525245363,23.0
464397858,368019404,23.0
402486857,367966146,23.0
361072873,419289483,24.0
470690948,369721795,23.0
464426953,522426141,22.0
466514713,522416967,23.0
383119618,418880366,23.0
362783985,526283899,19.0
464017306,369583052,23.0
362962526,522431406,23.0
348920282,370777065,22.0
402300829,452586520,23.0
464165322,528256381,24.0
362809303,574596635,22.0
463604345,481364202,23.0
464172257,369716963,24.0
347630547,370768696,23.0
347503894,452448067,23.0
463504992,455141817,22.0
466481098,525245363,23.0
463736923,368019404,23.0
463781236,525242558,23.0
402602648,522427818,23.0
347338820,525240250,20.0
464107142,455154059,22.0
470700527,525236374,22.0
391081308,455112437,23.0
464034923,508805350,23.0
463707264,454044996,22.0
362846648,379193914,22.0
535409697,525238521,23.0
464183139,452437351,22.0
535406410,574596635,23.0
350960579,363272197,22.0
463889276,511728098,24.0
459668415,455129701,24.0
466512985,577435343,22.0
463555218,370894165,23.0
383160479,570506532,23.0
464445036,369586504,23.0
463504227,367982527,23.0
389320370,599589884,22.0
384263853,525254987,23.0
463601664,368019554,23.0
362729038,522426459,22.0
349069528,485941553,20.0
470669928,370894165,23.0
463893190,367522623,23.0
382795968,525243401,23.0
463707671,367848972,23.0
466512673,454946141,23.0
402444296,508708346,23.0
463681200,368019404,24.0
384216348,368010456,23.0
464080850,514292269,22.0
464276542,368016546,22.0
362849604,369662350,22.0
466448708,488909730,23.0
464103022,525238521,23.0
362708668,525257984,22.0
463713713,367966146,23.0
463703193,455144763,23.0
383048266,599589884,22.0
349080524,525245363,23.0
348932370,368018864,23.0
362708931,362827043,23.0
383211145,532538888,23.0
464461040,522426996,22.0
348944792,525240390,22.0
464189416,369573791,23.0
348919763,369477802,22.0
464037384,398411317,23.0
362731743,369721795,23.0
349364738,522425152,23.0
464008197,525239379,23.0
384627752,525243401,23.0
389386773,522427636,22.0
463673137,452465572,23.0
347625978,368012175,22.0
402440522,369595103,22.0
463734651,368019554,23.0
466499913,455147943,22.0
384043302,367542282,24.0
389211799,570505179,20.0
464253207,452604559,23.0
349052856,369573791,22.0
362839603,584919401,24.0
464224175,452128268,23.0
350987112,452474519,23.0
463685431,532538888,22.0
362758795,368010456,23.0
464431540,369583575,22.0
362848236,455120566,20.0
464034145,455112437,23.0
463768147,455052154,22.0
362770103,449399634,21.0
463768419,340987679,23.0
464186194,369662350,23.0
464394711,369573367,23.0
464177949,455137880,23.0
345595160,365723218,23.0
464436795,369586504,23.0
350720418,481351932,21.0
362771474,367856908,22.0
350720415,452448067,23.0
350720414,455085642,24.0
350720412,366121298,24.0
464442957,483135159,23.0
464188839,570505603,23.0
350968744,455112594,21.0
390556085,373146337,21.0
383083328,525243401,23.0
362710275,455122553,23.0
352479266,485866303,23.0
464303966,368012175,21.0
464264740,455112437,23.0
362717972,483135159,23.0
402357024,525237871,22.0
464052342,452613788,23.0
464004508,483149943,23.0
396599426,455147943,23.0
464228698,370898586,23.0
463149595,581013622,22.0
463654630,455122553,23.0
384673502,522427818,20.0
463687371,525240250,23.0
463647542,522430013,23.0
470691102,369589264,23.0
470705118,522416967,23.0
463145923,532546910,23.0
347637814,352472210,21.0
463510082,525254987,23.0
463665201,532546910,22.0
466479552,369600853,23.0
362968454,454405350,23.0
463550377,370768696,22.0
463705968,369581662,22.0
384247429,454044996,23.0
464315709,455122553,23.0
362671630,525254987,22.0
385614713,369572579,22.0
350971406,369662350,23.0
362801685,369662350,23.0
464154905,367848972,23.0
347193781,522426722,22.0
383082746,369523756,23.0
348656462,522415476,23.0
383232847,574597244,23.0
402650848,418880366,23.0
352438680,366001410,23.0
463605882,367527086,23.0
384326513,367999020,22.0
464009909,452586230,23.0
362811208,455112437,23.0
464102251,452448067,23.0
464432892,455147943,23.0
349067412,369580009,23.0
362839457,370907030,23.0
383171724,369600853,23.0
463999911,522425152,23.0
349171368,370773647,22.0
567637946,455147943,23.0
464188738,369720857,23.0
466532967,367501395,22.0
464453489,532544694,24.0
463668800,525250703,23.0
463721782,455147943,21.0
463545403,525243401,23.0
365619871,370777065,22.0
390723671,455150475,23.0
362959197,581013622,22.0
385684028,522428593,24.0
362675399,369574941,23.0
463616486,522415386,22.0
